Title,Location,Company,Salary,Description
Marketing Trainee,"Ahmedabad, Gujarat",Solution Analysts Pvt Ltd,None,"Greetings from Solution Analysts Pvt. Ltd...!!.
We are looking for Marketing Trainee for our support department.
Criteria: -
Required fluency in the regional language
Selling and telemarketing skills, persuasive skills, listening skills, and service orientation
Education: Must be a graduate.
Training Duration: 1 Month
Note: Certification will be given post completion of training.
Interested candidates can confirm their appointment through mail: gautam.gondaliya @ solutionanalysts.com
_______________________________________________________________________
About Company
Solution Analysts- A leading software Development Company specializes in delivering all-in-one solutions in mobile, web, and enterprise. Since 2011, we are developing and delivering technology solutions for our clients in more than 19+ countries. The main mission of our company is to financially empower stakeholders by adding a constant value to the business. We are passionate about our work and ready to help customers to build the product that adds value to our customers.
Our service offering covers research, design, software development for all mobile platforms and Internet technologies. Our key service includes:
Internet of Things- IoT
Enterprise Solutions
Mobile App development
Web Development Solutions
eCommerce Solutions
Everything as Serivice- XaaS
To know more about us please visit our website: www.solutionanalysts.co
Job Types: Full-time, Temporary, Internship"
SEO Analyst,"Ahmedabad, Gujarat",Snaphunt Pte Ltd,None,"The Offer
Join a MarTech Agency with strong international presence
Opportunity to be associated with an organization that strives on innovation and growth
Great work culture with strong emphasis on employees' well-being
The Employer
Our client is a one-stop digital services company. They deliver web designs as well as email production services to business globally. Their team of over 500 digital experts are located in 4 different countries and are working towards becoming the global leading Marketing Technology Agency.
The Job
Your responsibilities include:
Executing successful SEO jobs / tasks for assigned properties to maximise search engine visibility, traffic and conversions.
Performing keyword research and analysis for organic search while taking advantage of SEO tools
In-depth knowledge regarding keywords, link analysis / audit, and search engine results, new search engine behaviors, on-page, etc.
Monitoring trends on SEO best practices and techniques to ensure top website ranking, identifying new opportunities or challenges.
Communicating to team and management on project development, timelines, and results.
Staying apprised of search engine and industry best practices and trends and sharing that knowledge with team members and functional groups.
The Profile
You have a Degree from a reputable university and at least 3 years experience in a Digital Marketing or similar role.
You have basic experience with Google Analytics, Google Webmasters, Ahrefs, Moz, and other SEO tools.
You have demonstrated ability to learn and use necessary technology quickly and adeptly.
You have demonstrated ability to work independently and manage multiple tasks /jobs and deadlines simultaneously with a sense of urgency.
You have excellent interpersonal as well as written and verbal communication skills.
You possess the ability to quickly adjust priorities to respond to pressing demand.
You pay strong attention to detail and deliver work of high standard.
Ref : 39024081
Job Type: Full-time
Experience:
SEO: 1 year (Preferred)
work: 1 year (Preferred)
Campaign Management: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Senior SEO Analyst,"New Delhi, Delhi",ITPL,None,"This role involves managing a portfolio of clients and improving their search engine optimization by using techniques including but not exclusive to: Keyword Research, Copy Optimization, Article Marketing, site structure, URL re-writes, social media, blogging and link building. An understanding of paid adword marketing would be advantageous. A critical element of this role is to improve rankings for the clients assigned to your portfolio and deliver reporting on a bi-weekly basis.
A high degree of energy,commitment,initiative and enthusiasm is required along with a thirst for knowledge in the internet marketing arena. The ability to organise, prioritise and meet deadlines is essential as is the ability to communicate with clients, in a polite and professional manner.
Current Openings : 3
Education: UG – Any Graduate – Any Specialization, Graduation Not Required, PG – Any Postgraduate – Any Specialization, Post Graduation Not Required
Key Responsibilities
Ideally 1-3 years SEO experience
Reviewing clients current website
Developing an optimization plan
Making changes necessary to the site and implementing the plan
Excellent understanding of on page factors
Keen knowledge of all forms of relevant link building
Proven ability to manage multiple accounts & strategies
Articulate with good writing skills
Reporting on success and activity to clients
Liaising with management team
Developing long term relationships with your key clients
APPLY ONLINE"
Professional 1 Programmer Analyst (51005796),"Noida, Uttar Pradesh",DXC,None,"Job Description:
Essential Job Functions
Skills Required: Strong Experience of development in the following skills (COBOL, VSAM, IBM Tools)
Technical skillset Mainframe, COBOL, VSAM, IBM tools, EZT, JCL Domain Life Insurance (LOMA 280 or 290 will be added advantage) Product Vantage/Wma is a must.
Codes, tests, debugs, implements, and documents programs. Assists in the modification of company products and/or customer/internal systems to meet the needs of the client and/or end-user.
Gathers information from the system, analyzes program and time requirements, and prepares documentation to change existing programs.
Researches and analyzes existing systems and program requirements, under periodic supervision.
Designs programs for projects or enhancements to existing programs.
Writes specifications for programs of low to moderate complexity.
Assists in resolving production support problems. Develops and suggests alternative approaches to resolving problems.
Develops test plans to verify logic of new or modified programs. Identifies issues as appropriate.
Creates appropriate documentation in work assignments such as program code, and technical documentation.
Conducts quality assurance activities such as peer reviews.
Remains abreast of and researches industry technical trends and new development to maintain current skills and remain current with industry standards.
Basic Qualifications
Bachelor's degree or equivalent combination of education and experience
Bachelor's degree in computer science, mathematics or related field preferred
Three or more years of experience in programming or testing
Experience working with appropriate programming languages, operating systems and software
Experience working with relational databases to facilitate programming software
Other Qualifications
Basic programming skills
Good personal computer and business solutions software skills
Analytical and problem solving skills for design, creation and testing of programs
Interpersonal skills to interact with team members
Communication skills to work effectively with team members, support personnel, and clients
Ability to work independently and as part of a team
Work Environment
Office environment"
Software Test Analyst Senior,"Pune, Maharashtra",FIS Global,None,"Position Type :
Full time
Type Of Hire :
Experienced (relevant combo of work and education)
Education Desired :
Bachelor's Degree
Travel Percentage :
0%
GENERAL DUTIES & RESPONSIBILITIES
Develops, maintains and upgrades manual or automated test scripts, utilities, simulators, data sets and other programmatic test tools required to execute test plans.
Performs usability testing for total system performance, reliability, scalability and security.
Effectively communicates testing activities and findings in oral and written forms.
Controls and manages own daily test activities.
Provides internal quality assurance.
Supports test lead to identify risks and develops mitigation strategies.
Organizes and maintains the test script library.
Other related duties assigned as needed.
EDUCATION REQUIREMENTS
Bachelor’s degree or the equivalent combination of education, training, or work experience.
GENERAL KNOWLEDGE, SKILLS & ABILITIES
Knowledge of methods, tools and technology used in software testing
Knowledge and use of quality management methods, tools and technology used to create and support defect-free, application software that meets needs of client/business partner
Knowledge of basic principles, processes, phases and roles of application development methodologies
Knowledge of primary database engines with a demonstrated ability to write complex queries to be used for data validation and troubleshooting
Knowledge of object-oriented development tools, techniques and principles with expertise in at least one object-oriented language
Knowledge of functions, features and components of existing and planned operating systems and applications
Skill in understanding and focusing on the client needs
Skill in analysis, solid decision-making and problem solving
Ability to work in an agile development environment where developers and testing personnel work closely together to ensure requirements are met or exceeded
Ability to deliver results under pressure
Ability to demonstrate interpersonal and teambuilding skills working with technical and non-technical individuals
Ability to communicate effectively verbally and in writing
Ability to establish and maintain effective working relationships with employees, clients, vendors and public
FIS JOB LEVEL DESCRIPTION
Advanced professional role. Highly-skilled with extensive proficiency. Develops large and/or complex solutions that require analysis and research. Works on multiple projects as a project leader or frequently as the subject matter expert. Works on projects/issues of medium to high complexity that require demonstrated knowledge across multiple technical areas and business segments. Coaches and mentors junior technical staff. Works under minimal supervision on complex projects. Wide latitude for independent judgment. Typically requires five or more years demonstrated experience in software testing.
Privacy Statement
FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice.
Sourcing Model
Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company."
Credit Analyst ( Credit & Collections ),"Bengaluru, Karnataka",Bloom Consulting Services,None,"SUMMARY:
Conducts credit investigations and collects delinquent accounts of customers by performing the following duties:

Responsibilities :
Ensure collections operations function smoothly and effectively
Identify and communicate with customers with delinquent accounts by mail, phone, etc
Document all collections activities within a weekly A/R aging file with cause codes for all past due invoices.
Monitor accounts to identify overdue payments, research & resolve all kind of disputes.
Meet collections target as assigned.
Analyze financial and credit information pertaining to prospective and existing customers, provide subjective and objective risk taking and summarize the information in a detailed written analysis.
Prepare various periodic reports as requested by Management.
Reviews collection reports to ascertain status of collections and balances outstanding.
Interfaces with customers as required in resolving customer credit issues.
Performs other duties as assigned.

Requirements :
Exposure of US credit & collection
Experience collecting for High volumes A/R portfolios for US customer.
Ability to work independently and proactively to develop solutions with miniman guidance.
Stron oral and written communications skills.
Excel Skills ( Reporting Knowledge, building of AR Aging reports, DSO reports etc)
Willing to work in US shift hours
What You Need for this Position
You should have knowledge of:
Finance
Accounting
Due Diligence
Credit Analysis
Financial Modelling
Corporate Real Estate
Legal Operations
Organization Structure
Written Communication
Chartered Accountant
US credi
Aditional
No. of Positions
Education level
Career level
Experienced"
CCE / Process Analyst,"Ahmedabad, Gujarat",Accelere Infosoft,None,"CCE / Process Analyst
Internet Research / Data Mining.
Back Office Task.
Chat and Email Support.
Good Understanding of Ms.Office.
Experience :0 – 2 yrs
Qualification :HSC Pass/Any Graduate-Any Specialization
Number of Openings: 4"
Search Jobs,"Noida, Uttar Pradesh",TechSci Research,None,"The candidate should have relevant experience in editorial/Proofreading profile.
Read copy or proof to detect and correct errors in spelling, punctuation, and syntax
Verify facts, dates, and statistics, using standard reference sources.
The Associate Research Editor is responsible for the provisions reviewing research reports written by the Associates, Analysts & Consultants.
The candidate would be required to proofread the articles and press releases.
The candidate is required to deliver feedback to team member and help them improve in their writing skills.
Educational Qualification Required:
Full-time graduation in English Honours OR Journalism/Mass-Communication.
Job Requirement
Excellent oral and written communications skills
Editing experience in publishing or journalism, with ability to quickly edit articles for content, grammar, and style and to work with writers to ensure content meets high editorial standards.
Experience in conducting and writing research, sufficient to enable the individual to solicit and select research that will result in a high-quality publication that addresses the diverse interest of the readership.
Excellent grammar and spelling skills.
An eye for detail and be very accurate in their work.
Imagination and good visual sense.
Technical Requirement
Adept in MS-Office suits (Especially MS-PowerPoint and MS-Excel)

Behavioural Requirement
Positive and Learning Attitude
Assertive, Go-Getter & Critical Thinker
Dynamic, self-motivated individual
Ability to delegate
Strong organizational skills
Ability to set and meet firm deadlines
Strong interpersonal skills and the ability to work in a team environment"
EQUITY ANALYST - LUXURY,"Bengaluru, Karnataka",Société Générale,None,"Responsibilities
A 100% owned subsidiary of European banking and financial services major Societe Generale (SG), Societe Generale Global Solution Centre (SG GSC) came into existence in 2000. Established as an offshore development centre in Bangalore, also having a presence in Chennai, SG GSC has 15 years of sustainable delivery expertise to its credit, and develops global best practices to promote the strategic objectives of the Societe Generale Group.
SG GSC possesses in-depth understanding of the business processes and cutting-edge technologies across domains of Societe Generale’s diverse portfolio. We deliver best-in-class solutions to the Group’s entities in the realm of corporate and investment banking, retail banking, specialized financing and insurance, private banking, and global investment management and services.
We place the highest importance on our employees and provide extensive opportunities for career progression and development. SG GSC conforms to the group diversity principles, and has a multi-cultural staff representing seven nationalities, and speaking 20 languages. Women comprise 25% of our workforce.
Profile Required
Work with Luxury Sector to
Research and analyse individual stocks of the Luxury sector, and the Sector as a whole.
Quantitative analysis: In-depth company modelling and valuation analysis in order to derive market recommendations.
Strategic analysis & Marketing: Extensive company and client contact to review financial forecasts (analyst presentations and meetings with management)
Communicate the findings to institutional investors and SG equity salesforce, through research reports, one-to-one’s, etc.
Develop the client portfolio
Presenting ideas to general sales desk.
Writing research report contributing to team and department's product.

Why Join Us
“We are committed to creating a diverse environment and are proud to be an equal opportunity employer. All qualified applicants receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status”


Business Insight
A 100% owned subsidiary of European banking and financial services major Societe Generale (SG), Societe Generale Global Solution Centre (SG GSC) came into existence in 2000. Established as an offshore development centre in Bangalore, also having a presence in Chennai, SG GSC has 15 years of sustainable delivery expertise to its credit, and develops global best practices to promote the strategic objectives of the Societe Generale Group.
SG GSC possesses in-depth understanding of the business processes and cutting-edge technologies across domains of Societe Generale’s diverse portfolio. We deliver best-in-class solutions to the Group’s entities in the realm of corporate and investment banking, retail banking, specialized financing and insurance, private banking, and global investment management and services.
We place the highest importance on our employees and provide extensive opportunities for career progression and development. SG GSC conforms to the group diversity principles, and has a multi-cultural staff representing seven nationalities, and speaking 20 languages. Women comprise 25% of our workforce.
We are an equal opportunities employer and we are proud to make diversity a strength for our company. Societe Generale is committed to recognizing and promoting all talents, regardless of their beliefs, age, disability, parental status, ethnic origin, nationality, sexual or gender identity, sexual orientation, membership of a political, religious, trade union or minority organisation, or any other characteristic that could be subject to discrimination.
Job code: 200008YF
Business unit: SG Global Solution Centre
Starting date: 17/07/2020
Date of publication: 29/04/2020"
IT Quality Analyst 2 - C10,"Chennai, Tamil Nadu",CITI,None,"The IT Quality Analyst 2 is a developing professional role. Applies specialty area knowledge in monitoring, assessing, analyzing and/or evaluating processes and data. Identifies policy gaps and formulates policies. Interprets data and makes recommendations. Researches and interprets factual information. Identifies inconsistencies in data or results, defines business issues and formulates recommendations on policies, procedures or practices. Integrates established disciplinary knowledge within own specialty area with basic understanding of related industry practices. Good understanding of how the team interacts with others in accomplishing the objectives of the area. Develops working knowledge of industry practices and standards. Limited but direct impact on the business through the quality of the tasks/services provided. Impact of the job holder is restricted to own team.

Responsibilities:
Supports initiatives related to User Acceptance Testing (UAT) process and product rollout into production. Testing specialists who work with technology project managers, UAT professionals and users to design and implement appropriate scripts/plans for an application testing strategy/approach.
Conducts a variety of process monitoring, product evaluation and audit assignments.
Documents findings and prepares nonconformance reports.
Tracks nonconformance items and ensures items are resolved before project moves to production.
Creates and maintains testing verification matrices.
Gathers, maintains and reports on quality metrics.
Verifies traceability in project work products.
Exhibits good understanding of procedures and concepts within own technical area and a basic knowledge of these elements in other areas.
Makes evaluative judgments based on the analysis of factual information; resolves problems by identifying and selecting solutions through the application of acquired technical experience and guided by precedents.
Has limited but direct impact on the team and closely related teams through the quality of the tasks services provided.
Exchanges ideas and information in a concise and logical way; recognizes audience diversity.
Perform other duties and functions as assigned.
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.
Qualifications:
0-2 years Quality Assurance experience preferred
Understanding of QA within Software Development environment
Logical analysis skills and problem solving Proven ability to work to deadlines.
Consistently demonstrates clear and concise written and verbal communication skills
Ability to work under own initiative or as part of a team.
Experience in Designing & Executing test cases
Education:
Bachelor’s/University degree or equivalent experience
-
Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - IN
-
Time Type :Full time
-
Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting ."
Associate Consultant - Consultant Commercial Analytics,"Pune, Maharashtra",PharmaACE,None,"Associate Consultant – Consultant Commercial Analytics
Positions in Pune, India.
PharmaACE is a growing Global Healthcare Consulting Firm, headquartered in Princeton, New Jersey. Our expert teams of Business Analysts, based across the US, Canada, Europe, and India, provide Analytics and Business Solutions using our worldwide delivery models for a wide range of clients. Our clients include established, multinational BioPharma leaders and innovators, as well as entrepreneurial firms on the cutting edge of science. We have deep expertise in Forecasting, Business Analytics, Competitive Intelligence, Sales Analytics, and the Analytics Center of Excellence Model. Our wealth of therapeutic area experience cuts across Oncology, Immuno-science, CNS, CV-Met, and Rare Diseases. We support our clients’ needs in Primary Care, Specialty Care, and Hospital business units, and we have managed portfolios in the Biologics space, Branded Pharmaceuticals, Generics, APIs, Diagnostics, and Packaging & Delivery Systems.
Brief introduction :
If you are keen to work on analytical data base problem solving, then work in the area of advance data analytics to provide consulting to pharmaceutical clients
Designation name & Description :
As an associate consultant or consultant, you are expected to lead the offshore delivery and manage onshore / client communication.
Advance data analytics or commercial analytics associate consultants designs and implements analyses in excel based on patient level data or similar datasets to address business problems for our clients and engage with onshore team / client to help them understand the analysis and lead to data driven decision making.
Job Responsibilities:
Develop and apply advanced statistical models that help clients understand dynamic business issues and design analytic techniques primarily in excel and in R, Tableau, SAS, Visual Basic and to analyze the business need
Analyze different pharmaceutical / life sciences data sets like promotional data, claims data, electronic medical records, anonymous patient level data, prescription data & sales data.
Communicate results to clients and onshore team members
Develop client relationships and serve as an offshore key point of contact for the project
Guide and mentor analysts on the team
Qualifications:
MBA Pharma / B Pharma / M Pharma / M Tech / Master of Engineering
Undergraduate with Engineering/ Life Sciences background or Masters in pharma / statistics / economics / engineering / business administration
2 – 4 years of pharma / life science consulting job experience
High motivation, good work ethic, maturity and personal initiative
Strong oral and written communication skills
Up to 3 years of relevant post-collegiate job experience
Strong excel and PowerPoint skills
A descent background/ working knowledge around multiple therapy areas an advantage and is preferred
Adherence to client specific data privacy and compliance policies
Previous background or knowledge on Pharmaceutical industry; Experiences on Pharmaceutical brands to be advantageous- Strong analytical background
Ability to interpret and analyze both qualitative and quantitative data points; hypothesis building with Strong excel and PPT skills
Conduct independent desktop-based research for a particular disease therapy from various secondary sources (Researching assumptions on prevalent/treated population patient types, market segmentation, compliance etc.)
Proficiency in various commonly used transactional data assets and others including Volumes/ Value, Rx, Specialty level, Longitudinal Patient level data assets.
PharmaACE is a global consulting firm; fluency in English is required, additional fluency in at least one European or Asian language is desirable
Connect with PharmaACE in India on social media:
Follow PharmaACE on LinkedIn and Twitter for more job opportunities
Read our blogs for latest news and information from the Pharma world
To know more about us visit our website
Consultant / Senior Consultant Consultant - Business Intelligence Content Writer Associate Consultant/ Consultant - Forecasting Associate Consultant - Consultant Commercial Analytics Analyst - Chart Audit Associate Consultant /Consultant – Chart Audit Associate Consultant(Epidemiologist) Associate Consultant – Sales Force Consultant/Senior Consultant- Forecasting Consultant Forecasting (WFH) Consultant-SAS Analyst-SAS Consultant RWE Market Research Manager (Supplier Side) Senior Market Research Manager (Supplier Side)"
Senior Data Analyst,"Bengaluru, Karnataka",Liventus,None,"We’re looking for a Senior Data Analyst who will be responsible for assisting in the efficient planning, collection, and maintenance of data sources to join our analytics team. If you meet the following requirements, wish to enter a creative, collaborative, and fun environment, and work alongside people dedicated to the success of our company, please apply online at careers.liventus.com
Job Responsibilities:
Build Tableau reporting
Identify, clean, and combine data to solve relevant business problems
Research and troubleshoot data related questions, tickets, and issues
Monitor and maintain our existing data to ensure it remains clean, accurate, consistent, and impactful
Transform data into meaningful insight and recommendations for business partners from various areas and companies, including but not limited to the Executive and Sales teams
Work with other members of Data Analytics team to develop business workflows that will help us make better decisions and be more efficient in our daily work
Coordinate development of test data, system testing, and documentation for all phases of our data migration processes (ETL)
Stay up-to-date on emerging technologies
Occasionally perform ad hoc reporting to answer specific business questions from upper management
Support users by developing thorough and complete documentation
Job Requirements:
Candidate must have the following:
5-8 years of experience in data analysis using query tools required
Strong Tableau report building skills
Strong SQL skills with the ability to perform advanced queries and create stored procedures
Experience with dashboard reporting, scorecards, and executive presentations focused on analytics
Understanding of CRM reporting capabilities
Ability to gather business requirements and translate to technical specifications
Bachelor’s degree in Management of Information Systems (MIS), Mathematics, Statistics, Computer Science, or Business with an analytics focus
Data manipulation skills within Excel, such as VLOOKUP, Pivot Tables, VBA, etc.
An understanding of statistical and predictive modeling techniques and concepts
Strong analytic/problem-solving, documentation, and prioritization skills
A desire to learn new things and an ability to adapt to change and innovation
Ability to work on a team and manage individual prioritized workload
Candidate must be able to effectively communicate in English (written & verbal)
Knowledge of any scripting language e.g. Shell script, JavaScript, etc.
Knowledge of any ETL Tool e.g. SSIS
Benefits:
Group Mediclaim policy
Accident policy
Parental Health Insurance
Retirement benefits (Provident Fund)
Gratuity"
Sr. Product Analyst,"Bengaluru, Karnataka",Bobble App,None,"Required Educational Qualifications
Bachelors in Computer Science and/or Mathematics from Tier 1 / Tier 2 institute.
Required Experience:
At least 4 (four) years as an analyst or equivalent roles
What you will be doing here -
Design & Develop data analysis framework for standard reporting requirements.
Reporting trends & impact as per the cadence.
Analyse data from multiple angles, looking for trends that highlight problems or opportunities.
Cater to non-standard ad-hoc queries.
Manage data requests from internal & external stakeholders (like investors and business partners).
Interface & provide relevant input to AI & research team.
Come up with metrics to measure the performance of the product and its features.
Make recommendations to adopt new business strategies.
Skills Required -
Mastery in writing SQL.
Knowledge of Scala/Python is a good add on.
Skilled with Apache Spark framework.
Mastery in analytical tools like Excel Sheets, Tableau and BI.
Mastery in representing raw data into relevant and easily comprehensible information.
Ability to break down complex problems into simpler parts.
Ability to ask solution-oriented questions.
What makes you a perfect fit:
Leadership Skills
Entrepreneurial Mindset
Developing People
Analytical Ability
Attention to Detail
Problem Solving
Critical Thinking
Planning & Organization
Interpersonal Skills
Effective Communication
Active Listening
Teamwork
Effective Presentation
Personality Attributes
Curiosity
Discipline
Loyalty
Accountability
Send your resume to hr@bobble.ai"
Business Analyst,"Jaipur, Rajasthan",Star Ikon Placement Services,"₹1,75,000 - ₹4,75,000 a year","Hands on experience of requirement gathering & analysis, documentation of functional specification sand business process flows
Extensively involved in Project Management and Coordination activities, taking requirements from client, analyzing, taking it to technical team and ensuring to meet client’s objectives
Experience in development of a number of service offerings and supporting to respond RFI’s and
RFP’s, building and packaging a seamless proposal (RFPs/RFIs) for presales activities
Knowledge of doing GAP analysis, SWOT analysis, Cost benefit analysis and ROI analysis.
In depth knowledge of the Software Development Life Cycle (SDLC) using various methodologies like Waterfall, RUP and Spiral.
Well versed in doing market research and analysis of regions, companies, vendors and products and coming out with ideas and suggestions to make a sales pitch, form alliance with vendors, take on the competition as well as design and develop the service offerings
Salary
1 Lac 75 Thousand To 4 Lac 75 Thousand P.A.

Industry
IT Software - System Programming

Work Experience
1 - 2 Years

Qualification
B.A



Key Skills
Business Analysis
Pre Sales Executive
Project Management
Market Research Analysis


Company Profile
Company Name
STAR IKON PLACEMENT SERVICES LLP


About Company
Star Ikon Placement Services LLP is one of the trustworthy Placement Consultants having its office in Jaipur (Rajasthan). We are instrumental in providing HR Consultancy, Career Consultant, Manpower Services, Domestic Placement, Overseas Placement, Housekeeping Services and Security Management Services.

Contact Person
Ram Kumar Singh

Address
F-105, Sumer Complex, Gautam Marg, Bagadiya Bhawan ,C- Scheme, Jaipur, Rajasthan

Mobile
08058367766

Email ID
singh.ram@starikonplacement.com"
Security Researcher,"Mumbai, Maharashtra",Security Brigade,None,"Experience Required:

0 - 1 year experience in Security Research

Job Description:

Security Brigade is looking for a Security Researcher to work on our product (ShadowMap & Lemon) and contribute with research and data analysing.


Requirements


Apply your analytical knowledge and understanding of threat actors and attack vectors to proactively surface, analyze, and investigate malware, phishing, mobile, brand, vulnerability, and threat incidents to deliver tactical threat intelligence.
Produce short form intelligence deliverables for use in customer briefings, trainings, and public facing blog posts.
Assist in training our detection models to identify malicious webpages and mitigating false positives across our detection mechanisms.
Ability to work across a cross functional and distributed team of engineers, data scientists, security researchers, and analysts to deliver new capabilities and reporting.
Excellent analytical skills and ability to identify patterns and trends.
Strong research skills, data knowledge, and ability to analyze and present complex data in a meaningful way.
Able to perform well under stress, particularly in critical response situations.
Strong understanding of Cyber Security, modern security problems and threat landscape, Operating Systems (internals), computer networking concepts..
Conducting research, collecting & analyzing data and evaluating intelligence, identifying patterns and trends and developing appropriate strategies.
Ability to work across a cross functional teams to deliver.
Workplace Perks


Technically oriented workplace, work on a variety of interesting and challenging modules and projects, surrounded by hackers, coders and geeks.
Casual clothes
Team environment, collaborative learning environment, transparent communications
Generally fun environment with lots of LAN gaming and hackathons in off hours :)
Opportunity to advance career at growing company always looking for emerging leaders
About ShadowMap

ShadowMap is a new product offering developed by Security Brigade with the goal of ensuring that an organization is never surprised by the applications and services exposed. Most organizations today are breaching the traditional perimeter and using a combination of mobile, private/public cloud, co-location services. As such we have found that most organizations are not fully aware of the various applications and services they are exposing. As an attacker, such exposures provide low hanging fruit to target and use as an entry point to compromise the organization.

Our ShadowMap product uses our proprietary process to scan all 4 billion IP addresses in the world every single day and maintain a current database of all publicly exposed applications around the world. In-addition to this, it uses a 20 step the process to further identify even more exposures, classify risks and present a realistic image of the organization's application and service exposures. Typically our ShadowMap product is able to identify all domains, IP ranges, subdomains used by an organization. It further detects all exposed applications and categorizes them by functionality and risk.
For more information, visit www.shadowmap.com
About Security Brigade

Security Brigade is a pure-play information security consulting firm specializing in delivering high quality services through expert driven manual testing. Founded on the core belief that ""Great audits are done by great auditors - not expensive tools"", Security Brigade's approach is built around strong processes that enable auditors to conduct in-depth manual security audits.

Security Brigade is based out of Mumbai, India and was founded in December 2006. It conducts thousands of audits a year for organizations such as: MakeMyTrip, Network 18, Tata Group, HDFC, Vodafone, IRDA, Reliance Money, Netmagic Solutions among many others."
Product Owner-Oil and gas domain experience,"Thiruvananthapuram, Kerala",Cogniphi Technologies,None,"Oil and gas domain experience is mandatory.
KEY PERFORMANCE INDICATORS / RESPONSIBILITIES---
o Managing the product line life cycle from strategic planning to tactical activities.
o Creating buy-in for the product vision both internally and with key external partners.
o Specifying market requirements for current and future products by conducting market research using multiple channels
supported by on-going calls and visits to customers and prospects.
o Translating customer experience into a logically sequenced and optimized product roadmap
o Prepare, maintain, and evangelize a detailed product roadmap which defines product requirements, enhancements for short-and long-term releases with proper documentation.
o Developing and implementing a company-wide go-to-market plan, overseeing interdepartmental activities to execute plans.
o Analyzing potential partner relationships for the product.
o Define product definition, maintaining product and feature roadmap and managing prioritization and trade-offs among customer
experience, site performance and operational support load
o Propose an overall product budget to ensure success.
o Monitor and set prices on products in product line to meet revenue and profitability goals.
o Proactively identifying and resolving strategic issues that may impair the team’s ability to meet strategic, financial, and product goals
o Work with sales management and other contributors to evaluate and prioritize opportunities and develop strategy.
o Create feature descriptions to provide guidance to Business Analysts and contribute and approve the product-related Business Requirements Documents.
o Validate detailed specifications and development costing versus market potential and future predictable revenue.
o Become subject matter experts in product’s markets and provide vision and leadership to technology R&D efforts.
o Responsible for product launch and release plans. Coordinate internal and external product launches.
o Help develop and deploy key market messages and communication strategies for the product line. (Including Release Notes, demonstrations, and Improvement Reports.)
o Collaborate with technology to create strategies by which technology will be developed or adapted to meet market needs and leverage opportunities. (e.g., Buy/Build decisions)
o Monitor and analyse new technologies and inform company of their potential applications to our business. Conduct and lead forward looking research studies.
o Develop and when necessary deliver concise and meaningful presentations for internal and external audiences, including education and training of sales staff, training of support groups, train the trainer programs, and presentations at symposia, trade shows, and key customer accounts.
o Leading cross-functionally to ensure we implement the business vision efficiently
o Consult with Client Services team to ensure appropriate service levels for the product line.
o Act as a product champion within the company.
o Create and maintain profit and loss documentation for products and services.
THE ESSENTIALS:
o Work well under pressure and be able to prioritize to meet deadlines and quickly shift priorities as necessary.
o Experience of Requirements gathering and elicitation from user group
o Experience of preparing business cases, BRD's, FRD's, testing scenarios and other requirements based on the requirements gathered.
o Experience of managing backlog, prioritization, breaking epics to features and user stories and defining acceptance criteria
o Ability to multi-task, work independently and demonstrate keen attention to details.
o Experience of market research, competitive analysis, defining customer value and value proposition of product
o Proven track record of customer obsession
o Experience working closely with software and UX teams to imagine, scope, and build customer facing products; Demonstrated ability to weigh product trade-offs especially in an ambiguous environment
o Experience of performing UAT, SIT and reviewing test scenarios based on business requirements
o Ability to communicate with diplomacy and tact and communicate ideas including responding to resistance and criticism.
o Ability to influence cross-functional teams without formal authority.
o Positive attitude and demonstrated optimism are necessary.
o Project management skills to understand project plans and aid in communication to others are beneficial.
Job Type: Full-time"
