Title,Location,Company,Salary,Description
Designer & Laser Programmer,"Nashik, Maharashtra",NASIK METALDUST PVT LTD,None,"We Required Design Engineer
Qualification: - B.E Mechanical, DME
Experience : - 1 to 3 years
Software Knowledge : - Auto-cad , Solid Work , Truboost Software, MS-Office
Should have knowledge about Laser machine & Programming, Sheet Metal components
Preferred work in Laser Machine
Job Type: Full-time
Experience:
work: 1 year (Preferred)
total work: 4 years (Preferred)
Education:
Diploma (Preferred)
Work Remotely:
No"
PROGRAMMER ANALYST,India,Asian Paints,None,"PROGRAMMER ANALYST PRO-Asi-HEA-2020-06-10-0455
Posted on 23-Jun-20
PROGRAMMER ANALYST, Asian Paints Limited (APL), 1
Company
Asian Paints Limited (APL)
Vertical
Systems (SYST)
Job Description
Role Identifier

Job Title
Programmer Analyst

Department

Systems

Reporting to

Manager – Systems /
Systems Executive

Grade

P/PA

Jobs Reporting Into


Location/Unit

Head Office

Role Description

Job Purpose

Ø Develop, customize and maintain software applications – both developed grounds-up as well as packaged solutions using different software tools and technologies to meet the requirements from the user functions. The role is also responsible for learning / exploring new technologies and implementing them into productive use for various business scenarios.

Primary Responsibilities

Business Responsibility Areas
(Please detail out at least 8-10 responsibility areas)

Key Performance Indicators

Ø Carry out the technical design elements of the business / functional requirements and validate the design / architecture with the concerned Executive / Manager
Ø Develop the application as per the technical design
Ø Shadowing of partner’s development team if the project is outsourced
Ø Troubleshooting, debugging of issues and providing resolution
Ø Periodic maintenance activity for application patches and upgrades
Ø Unit / Integration Testing of development artifacts
Ø Training end-users on the application developed / customized
Ø Migration of application / associated data for large migration projects from one technology platform to other
Ø Post-production support
Ø Adherence to KPIs and SLAs for application support
Ø Documentation of design & development work

Ø Quality of delivery
Ø Adherence to timelines for completion of development / maintenance / support activities
Ø Iterative development
Ø Minimum rework
Ø Quick turnaround time from learning to development

Scope of Work

a) Financial Scope (Range of financial spend):

N/A

b) People Management Scope (Range of no. of Direct/ Indirect Reports):

N/A

c) Geography Coverage (Country-wide/ State-wide / Area-wide)

Country-wide

d) Corporate Coverage (Company-wide / Business Unit or Function-wide / Sub-function-wide / Other):

Company-wide

Key Interactions

Internal

IT team
User Functions (Sales / Marketing / Commercial / Accounts / HR etc.) consuming applications

External

Software Vendors
Implementation Partners / System Integrators / Support Desk

Role Requirements / Specifications

Qualifications

Essential
Masters in Computer Applications (or)
M.Sc. – Computer Science / IT (or)
B.E. / B.Tech. + at least 1 year Post Graduate Diploma in Software Technology (or)
B.E. / B. Tech. – Computer Science / Information Technology (or)

1-2 years (2 year Max) of relevant experience will be preferred.
Desired
Certification in Java / .NET
Exposure to Web Technologies / Data Warehousing / Scripting languages
Understanding of Operating Systems – Windows / Linux

Previous Experience

Essential
N/A

Desired
N/A

Functional Competencies

Good programming skills
Logical reasoning & problem solving / debugging capabilities
Self-learning of new cutting edge technologies & implementing them

Behavioral Competencies

Working in heterogeneous teams
Should communicate effectively

Additional Requirements

Conduct end-user training programmes


Minimum Education
B.Tech
Experience
0.00 to 3.00 years"
Statistical Programmer,"Hyderabad, Telangana",Novartis,None,"5! The number of New Molecular Entities (NMEs) approvals of potential blockbusters, which Novartis obtained in 2019 alone. We advanced a breath of early programs in our pipeline that addresses significant unmet needs and are looking for passionate and enthusiastic Statistical Programmers with expertise in SDTMs, ADaMs & TFLs, and experience in Regulatory Submissions. As a part of the Statistical Programming unit, you will play a key role in supporting a growing pipeline across multiple therapeutic areas, with emphasis on regulatory submissions. An excellent opportunity to work end-to-end programming from CRF collections through Regulatory submission, you will have an exciting opportunity to learn new technologies (like R) and endorse Statistical Programming as a key contributor in driving the #GO-Digital vision of Novartis.

Contribute to statistical programming activities as Statistical Programmer for phase I to IV clinical studies or project level activities.
Build and maintain effective working relationship with cross-functional team.
Review the eCRF, data structures and data review activities. Comply with company, department and industry standards (e.g. CDISC) and processes, create / support the review of programming specifications as part of the analysis plans.
Ensure timely and quality development and validation of datasets and outputs (datasets, tables, figures and listings) for study-documents according to specifications.
Responsible for quality control and audit readiness of all assigned statistical programming deliverables as well as accuracy and reliability of statistical analysis results.
Maintain up-to-date knowledge of programming software (e.g. SAS) as well as industry requirements (e.g. CDISC SDTM/ADaM, eCTD, Define.xml), attend functional meetings and trainings.
Under minimal guidance participates in establishing successful working relationship on individual studies with external associates according to agreed contract and internal business guidance
Contribute to assigned parts of process improvement, standardization and other non-clinical initiatives.

Minimum requirements
BA/BS/MS or international equivalent experience in statistics, computer science, mathematics, life sciences or related field with 2 -4 years of work experience in a programming role preferably supporting clinical trials.
Basic SAS experience within a Statistical Programming environment to develop and validate deliverables
Basic experience in contributing to statistical analysis plans and/or constructing technical programming specifications
Basic understanding of regulatory requirements relevant to Statistical Programming (e.g. GCP)
Basic communications and negotiation skills, ability to work well with others globally

Why consider Novartis?
799 million. That’s how many lives our products touched in 2019. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?

We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.

Imagine what you could do at Novartis!
Commitment to Diversity & Inclusion:
Novartis embraces diversity, equal opportunity and inclusion. We are committed to building diverse teams, representative of the patients and communities we serve, and we strive to create an inclusive workplace that cultivates bold innovation through collaboration, and empowers our people to unleash their full potential.

Join our Novartis Network: If this role is not suitable to your experience or career goals but you wish to stay connected to learn more about Novartis and our career opportunities, join the Novartis Network here: https://talentnetwork.novartis.com/network
Division
Global Drug Development
Business Unit
GDO GDD
Country
India
Work Location
Hyderabad, AP
Company/Legal Entity
Nov Hltcr Shared Services Ind
Functional Area
Research & Development
Job Type
Full Time
Employment Type
Regular
Shift Work
No"
WEB DESIGNER,Kerala,Cybrosys Technologies,None,"Proficiency with Illustrator and PhotoShop.
Familiar with HTML, CSS, JavaScript and Bootstrap.
Working in Responsive design with html5 and css3.
Knowledge in Wordpress & Blog site is preferable. (will be an added advantage)
Background in Usability and User Experience design.
Thorough knowledge of web graphic optimization techniques.
Responsibilities
Design, and create new website layouts.
Work with programmers to create page templates to support dynamic content.
Design of logos, promos and ad banners.
Design of email newsletter and marketing documents.
Develop graphic elements, user interfaces and other content as needed.
Good English communication skills
Experience
0-2 YEARS
Send your resumes to hr@cybrosys.com"
Senior Programmer/Analyst - Web Development,"Bengaluru, Karnataka",NetApp,None,"Job Summary
This role will be responsible for the design, development, evaluation and optimization of programs for functional areas, including but not limited to finance, human resources, manufacturing and marketing. Responsibilities include analyzing existing programs or formulating logic for new systems, devising logic procedures, preparing flowcharts, coding and testing programs.
Job Requirements
Essentials:
Excellent programming and development skills
Strong analytical and problem-solving skills
Knowledge of one or more programming languages and development tools
Strong aptitude for learning new technologies and understanding how to utilize them in a customer facing environment
Thorough functional understanding of one or more functional business areas
Ability to develop complex programming/development tasks within the supported functional area
Working knowledge of enterprise application system development methodology and life cycle
Solid understanding of relational database concepts.
Able to handle multiple tasks concurrently.
This individual will apply attained experiences and knowledge in solving routine to moderately complex problems
Persistent and dependable, especially with meeting deadlines
Good oral and written communication skills
Ability to work collaboratively within a team environment of other programmer/analysts cross functional peers to support deadlines
Ability to lead projects and drive initiatives through implementation cycles
Actively contributes to team activities and goals using effective verbal and interpersonal skills to share their experience and ideas.
Proactive contributor and subject matter expert on team projects
Ability to lead, coach and influence peers and junior programmers
Technical skills:
Minimum 5 years of hands-on experience in software application development
Working knowledge in databases like Oracle Database/SQL Server/PostgreSQL/MongoDB, Middleware technologies like Java and J2EE frameworks and modern web technologies like Angular, Typescript is preferred.
Experience in DevOps and microservices would be a bonus.
Good understanding of cloud technologies.
Awareness of software development lifecycle methodologies (Waterfall, Agile)
Education
Graduation or Post Graduation in Computer Science/Engineering discipline.
5+ years of experience in IT."
Senior Statistical Programmer,"Bengaluru, Karnataka",Parexel,None,"As a member of Parexel’s Statistical Programming group, you will be heavily involved in leading trials to successful completion, working in close collaboration with sponsor teams, and Parexel teams in differing locations. Depending on your career goals, you will be provided the opportunity to be exposed to a variety of different sponsors, products and therapeutic areas, or choose to focus your career on working with a specific sponsor and gaining in depth knowledge of a specific therapeutic area and compound.
You will become a part of a team with an inherent breadth of knowledge and expertise in small, single center Investigator studies to multi-site, multi-national trials in Phases I to IV of clinical development, as well as observational studies. From initial planning meetings at the study design stage through to implementation and execution, our team of skilled statistical programmers will employ industry-accepted statistical tools and techniques, as well as innovative consulting, to provide the quality and efficiency of projects.
Parexel develops and delivers cost effective, high-quality training programs for those employees that are directly involved with sponsor functional partnerships to ensure that our statistical programmers can quickly step in to make significant contributions to the success of a study. In addition, you will receive the opportunity to shape your development through quarterly conversations with your manager.
Full Time
Level: Mid
Travel: Minimal

Success Profile
Check out the top traits we’re looking for and see if you have the right mix.
Team player
Tech-Savvy
Communicator
Proactive
Detail-oriented
Analytical

Rewards
Global Impact
We are one truly global team working together to propel each client´s journey ahead faster.
Balance
We value work-life balance. We try and keep regular hours and an emphasis on life outside the office.
Development
Opportunity to learn and grow through a performance and development goal-setting program.
Health and Wellness
Health and wellness programs, and a wide range of therapeutic areas and medical devices.
Variety
Opportunity to work on a wide range of therapeutic areas and medical devices.

Maintain all supporting documentation for studies in accordance
with SOPs/Guidelines to ensure traceability and regulatory
compliance.
Ensure compliance with SOPs/Guidelines, ICH-GCP, and any other
applicable local and international regulations, and participate in
internal/external audits and regulatory inspections as required.
Proactively participate in and/or lead process/quality improvement
initiatives.
Provide consultancy to internal and external sponsors with regard
to statistical programming tasks.
Represent PAREXEL at sponsor marketing and technical meetings.
Understand regulatory requirements concerning industry technical
standards (e.g. CDISC, 21 CFR Part 11, and electronic
submissions).
Qualifications
Excellent analytical skills.
Proficiency in SAS.
Extensive knowledge and understanding of the programming and reporting process.
Knowledge of SOPs/Guidelines, ICH-GCP, and any other applicable local and international
regulations such as 21 CFR Part 11.
Ability to learn new systems and function in an evolving technical environment.
Strong project management skills.
Strong organizational skills, ability to manage competing priorities, and flexibility to change.
Attention to detail.
Ability to successfully lead a global team.
Work effectively in a quality-focused environment.
Effective time management in order to meet daily metrics or team objectives.
Show commitment to and perform consistently high quality work.
Business/operational skills that include customer focus, commitment to quality management, and
problem solving.
Demonstrate commitment to refine quality processes.
Good presentation skills.
Good business awareness/business development skills (including financial awareness)."
Programmer Analyst (.NET Developer),"Tilak Nagar, Delhi, Delhi",Dignitas Digital Pvt Ltd,"₹30,000 - ₹45,000 a month","Dot Net Developer having experience of MVC, Asp.net, Entry framework can apply for this job.
Core .NET and Angular exp will be plus.
Experience Required - Minimum 1 yr
No bar for the right candidate. Grab the chance to work and learn with the dedicated developers in IT company
Job Type: Full-time
Salary: ₹30,000.00 to ₹45,000.00 /month
Work Remotely:
Temporarily due to COVID-19"
Programmer Analyst,"Hyderabad, Telangana",Amazon Dev Center India - Hyd,None,"0-3 years overall development/technical support experience.

Strong object oriented development knowledge in C++ and/or Java.

Knowledge of the UNIX/Linux operating system.

Proven ability to troubleshoot and identify the root cause of issues.

Demonstrates skill and passion for operational excellence.

Documentation skills

The Transportation Team is looking for a passionate software programmer analyst who will be responsible for working with business, operations to gather ship carrier requirements and collaborate with transportation technology teams to integrate new carriers and ship methods into the network. As part of the integration, you have to design, develop and maintain transportation documents like shipping labels, carrier electronic manifest and invoices. You should also be working alongside development on Amazon Corporate and Divisional Software projects, updating/enhancing our current software, automation of manual configuration processes and documentation of our systems.

Your solutions will impact our customers directly! This job requires you to constantly hit the ground running and your ability to learn quickly and work on disparate and overlapping tasks will define your success.
The ideal candidate must be detail oriented, have superior verbal and written communication skills, strong organizational skills, able to juggle multiple tasks at once, able to work independently and can maintain professionalism under pressure. You must be able to identify problems before they happen and implement solutions that detect and prevent outages. You must be able to accurately prioritize projects, make sound judgments, work to improve the customer experience, and get the right things done.

0-3 years overall development/technical support experience.

Strong object oriented development knowledge in C++ and/or Java.

Knowledge of the UNIX/Linux operating system.

Knowledge on velocity language.

Proven ability to troubleshoot and identify the root cause of issues.

Demonstrates skill and passion for operational excellence.

Documentation skills"
Programmer/Analyst,"Chennai, Tamil Nadu",AVTECH Software Services,None,"As a Programmer/Analyst, you will be responsible for the development and support of mobile and web-based client-facing systems. The ideal candidate will enjoy working in an environment where he/she can make a material impact using a variety of technical skills. If you are motivated to work on highly visible systems, create high quality secure code and provide innovative approaches to the challenges of supporting existing codebases while creating new solutions, we would like to talk to you.
Responsibilities:
Develop and support critical client-facing systems including mobile apps and websites using secure coding best practices
Collaborate with DevOps teams to support the components of these systems
Support and enhance existing responsive website and app
Participate in the migration of current architecture to AWS
Publish mobile app updates to Android and iOS app stores
Qualifications:
Bachelor's degree in computer science, engineering or a related filed
Excellent Communication Skills and great team player
Problem solving skills
Up-to-date knowledge of technologies
Good organizations and time management skills
An to work to deadlinesv A good eye for detail
Driven to deliver superior results"
VMC Operator Cum Programmer,"Bhiwadi, Rajasthan",Rajmani Castings Pvt. Ltd.,"₹2,00,000 - ₹3,00,000 a year","Candidate should be able to operate VMC independently and do programming independently.
Job Type: Full-time
Salary: ₹200,000.00 to ₹300,000.00 /year
Experience:
work: 4 years (Preferred)
total work: 4 years (Preferred)
Education:
Diploma (Preferred)"
SAS Programmer,"Bengaluru, Karnataka",BioClinica,None,"Provide statistical programming and clinical expertise in the production of SDTM and AdaM domains, tabulations, graphics, and listings from clinical trial data. Prepare, document and test required programs and ensure programming code meet regulatory and company standards.
Primary Responsibilities
Provides data to clients (internal and external) in functional format by:
Creating and executing SAS edit check programs
Validating edit check programs using standard validation practices and processes
Developing SAS programs that convert data from Bioclinica EDC to protocol-specific SAS datasets in accordance with customer specifications
Assist with the creation of SAS-related project programming and validation documentation
Assist with the creation of SAS macro and format libraries
Ensures client data accuracy and integrity by
Reviewing and approving User Requirement Specifications (URS), Clinical Data Management (CDM) conventions, and working procedure documents
Developing and implementing new CDM systems and enhancements to current CDM systems
Understand, create and communicate information about creating CDISC-compliant datasets (SDTM and ADaM)
Create documentation related to the generation of customer specific SAS datasets
Maintain the SAS environment by providing assistance in SAS installation, updates, and maintenance
Assist the Study Quality Representative in the testing of protocol specific SAS conversion programs
Ensures project timelines are maintained by
Assessing and committing to target dates in conjunction with direct supervisor and project team
Adhering to target dates for project timelines
Communicating any changes in target date to appropriate personnel including Project Manager
Keeping department head informed of progress as well as potential impediments
Maintains Quality Service and Departmental Standards by
Adhering to established processes and standards
Reading, understanding and adhering to organizational Standard Operating Procedures (SOP)
Assisting in establishing and enforcing departmental standards
Participating in the modification of company SOPs
Secondary Responsibilities
Contributes to team effort by
Working with internal staff to resolve issues
Exploring new opportunities to add value to organization and departmental processes
Helping others to achieve results
Performing other duties as assigned
Maintains Technical and Industry Knowledge by
Attending and participating in applicable company-sponsored training
Qualifications
Education: Bachelors or master’s degree in statistics, biostatistics, or related field
Experience: 2-4 years
Additional Skills
The ability to contribute to a team environment with a high degree of professionalism and skill.
Demonstrate flexibility within a dynamic, fast-paced, cross-functional team.
Demonstrated ability to complete multiple tasks concurrently and deliver results in a fast-paced environment.
Ability to perform under stringent timelines.
Working conditions
Travel: 0-50% (can be adjusted)
Lifting: 0-50 lbs. (can be adjusted)
Other: Computer work for long periods of time
This JOB description should not be deemed all-inclusive. Additional requirements and expectations may be assigned. At all times, employees are expected to adhere to company policies and company SOPs."
Programmer/ Data Analyst,"Panchkula, Haryana",Government of Haryana,"₹27,200 a month","Walk In Interview! Office of the Director General of Police Crime Haryana Recruitment 2020 - Programmer/ Data Analyst Vacancies - Diploma/ ITI/ 12TH Qualification - 27,200 Salary - Apply NowGovernment of Haryana Recruitment 2020-21: Employees State Insurance Corporation (Government of Haryana) announced Job notification to hire candidates who completed Diploma,ITI,12TH for the position of Programmer/ Data Analyst. To Apply for the job posting from Government of Haryana, please click on the Apply Now button below.Company Name: Government of Haryana
Post Name: Programmer/ Data Analyst
No of Posts: 2
Salary: 27,200 (Per Month )
Experience: 2 - 4 years
Education: Diploma,ITI,12TH
Location: Panchkula
Last Date: 10-07-2020
Selection Procedure: Selection Will be Based either Written Exam/Interview

How To Apply:
Walk-in Interview be by the selection Conmttee on 10.07.2020 from 1000 hrs. at State Crime Branch, Haryana, Moginanad, Panchkula

General Conditions:
1. The Selected Candidates shall be engaged of cyber Forensic Labaratory, Cyber Police Station or any other place within the state of haryana

2. Departments reserves the rights to increase/ decrease or completely withdrawn of the post in any category without assigning reasoning during the selection process

3. Selection Commitee reserves the right to change relax the minimum qualification/ experiecnce required in case of candidates otherwise well qualified in orthe category

4. No TD/DA will be paid to be attending the interview."
Mainframe Developer,"Hyderabad, Telangana",Nityo Infotech,"₹8,00,000 - ₹11,00,000 a year","Job Description
We are looking for Mainframe Developer for our client place in Hyderabad/Gurgaon Skill: Application development & support in IBM Mainframe zOS environment. core zOS skills (VSAM, JCL, REXX, TSO/ISPF, Mainframe tools) Only local candidate can apply
Keyskills
Application Development
mainframe developer
VSAM
TSO
JCL
ISPF
REXX
Mainframe
mainframe programmer
Mainframes
cobol programmer
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Nityo Infotech Services Pvt. Ltd.
Established in 2006, Nityo Infotech Corporation is the fastest growing IT services company. The company has presence in 23 Countries, 27 locations with more than 12500+ employees. We have our headquarters in the United States of America.

Recruiter Name:
Vidhya
Contact Company:
Nityo Infotech Services Pvt. Ltd.
Telephone:
8056239878"
Sr.SAS Programmer,"Hyderabad, Telangana",Perceptive Analytics,None,"Are you an experienced SAS Programmer with a minimum of 2 years of experience in SAS Programming? Are you looking for an opportunity to continue to grow your career with a growing Analytics company? This is a good opportunity for you to build on your qualification and experience to scale to new heights in your career.

Experience: Minimum 2 years as SAS Programmer.

Responsibilities:
1.To do extensive SAS programming, writing, and validating generalized macros.
2.To program statistical analysis and reports, analyzing datasets, tables, figures (or graphs).
3.Talking to clients and understanding requirements.
4.To guide & manage fellow team members on SAS related projects.

Qualifications:
1.Should have minimum of 2 years of experience as SAS programmer.
2.Should have good understand of applicability of analytics in areas like utilities.
3.Should have been in a customer facing role with experience in gathering the requirements & planning the analytics projects, explaining the results of models to senior management.
4.Should have good hands on experience on other analytics tools like, IBM SPSS, R, Statistica etc.
5.Should have excellent communication & presentation skills.

Compensation: Competitive. We are open to discuss.

Important:- Please write good cover letter as we give high importance to the same while evaluating a candidature. We recommend you to spend sufficient time and effort in writing a good cover letter. Applications without a cover letter will be ignored by the Talent Acquisition Team.

Cover letter can have:
Why are you applying for this role?
What are your SAS skills?
What are the kind of projects you worked using SAS?"
R Programmer Analytics,India,Technovatrix,None,"Location: India - Service Line:IT Consulting(Offshore Delivery Center)
Description
Excellent knowledge of R language is a must
The focus on advanced data Science capabilities is not mandatory but is a good to have
The requirement is for a mid-high level R programmer who is very hands-on and can work as an individual contributor role"
C- Programmer,"Chennai, Tamil Nadu",Siri 1 Technologies,"₹3,00,000 - ₹5,00,000 a year","Work Location: Chennai
Position: C- Programmer
Experience: 0-2 Years (Fresh Graduates from 2018 & 2019)
No.of Positions : 15 Nos
Requirement Details:
We are looking for Smart Working Resources with very good C Programming skills to enhance and support our client accelerated growth and expansion.
Rounds of Interview:
1) Programming Test
2) Face to Face Technical Interview
3) Mini Project
CTC Offered: INR 3 Lakhs to 5 Lakhs Per Annum
Please share your resume at [email protected], [email protected]"
"Analysts & Programmers, Fresh Engineering Graduates","Aurangabad, Maharashtra",Star Tech S India,None,"Should involve in one of the vertical of the company.
1.Analysis & Data Science. (SAS,R,Python,Sql)
2.Coding using opensource programming languages.(Php or Java )
3.App Development.
4.Digital marketing and media monitoring.
WhatsApp ur CV 9756490585
Role Fresher
Industry Type IT-Software, Software Services
Functional Area IT Software - Application Programming, Maintenance
Employment Type Full Time, Permanent
Role Category Other
Candidate Profile:
Attitude of Zeal to think,learn,implement ,grow yourself and company. Fresh graduates from 2017 or 2018 or 2019. Need to be energetic and self motivated. Should be able to speak well and write well.
Experience:0-1 Year
Location:Aurangabad
Education:Diplomain Computers, B.Tech/BE. in Computers
Company:Star Tech S India
Role:Fresher Reference:STS
SALARY:As per rules
Last Date:15 Dec 2020
Key Skills: Data Science Analyst Java Open Source open procure Programmer PHP Fresher mysql Fresher Trainee
Company details
Star Tech S India
Our team offers high quality services to provide the best outcomes in the recruitment and employment of personnel from a diverse set of business sector.

All jobs by Star Tech S India"
Artificial Intelligence Programmer,"New Delhi, Delhi",GBP Investment Network Limited,"₹30,000 - ₹50,000 a month","Job Purpose
Scientific software developer for unique neuroscience / machine learning collaboration
We are seeking a capable and highly adaptable developer to join a multi-institution team working on computational neuroscience related topics. The candidate will work in a team of scientists and engineers in implementing new features and maintaining different parts of a data analysis pipelines written, as well as in provisioning and maintenance of the IT infrastructure for the research group. As such the candidate should be well versed in programming practices along with familiarity with Linux based operating system such as Ubuntu. Some familiarity with Relational Database (e.g. MySQL) would be desirable.
.
The applicant will support a team of leading researchers in computational neuroscience, statistics, and machine learning in an effort to discover algorithmic principles that bridge artificial and natural intelligence. Our efforts will draw on cutting-edge neuroscientific data collected by a team of experienced experimentalists. This unique and ambitious collaboration has exciting potential for revolutionary discoveries in both neuroscience and machine learning. However, the project deliverables are on a strict timeline, so the ability to quickly implement and adapt to various demands and situations is needed. We invite applications from developers with various levels of field experience. We welcome applications from highly motivated and talented junior developers with little to no field experience.
Job Duties
Prepares detailed specifications from which programs will be written.
Designs, codes, tests, debugs, documents and maintains programs.
Designs and develops research software.
Configures and customizes third-party software.
Advises on hardware and software decisions.
Applies existing custom research software to both well-defined and complex problems.
Minimum Qualifications
Education:
Required: Bachelor's degree in Computer Science, Management Information Systems, or a related field. Four years of related experience may substitute for degree requirement.
__
*Experience: *
None required.
__
*Certification/Licenses/*
Registration:
None required.
Expected Start Date: 1/7/2020
Job Type: Full-time
Salary: ₹30,000.00 to ₹50,000.00 /month
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Web Development,"Pune, Maharashtra",Veritas Technologies LLC,"₹15,000 - ₹20,000 a month","Construct user guides and documentation
 Provide end-user suppor
t  Troubleshoot programming, changes, errors and subsequent modifications; this will be in conjunction with other programmers
 Support the team in all phases of the software development lifecycle including; analysis, design, deliver functionality, testing and support.
 Assist with the delivery of projects within a tight deadline
 Present ideas in user-friendly language
Job Types: Full-time, Fresher
Salary: ₹15,000.00 to ₹20,000.00 /month
Education:
Bachelor's (Required)
Programming Languages needed:
CSS (Preferred)
Work Remotely:
Yes"
Senior Statistical Programmer,"Hyderabad, Telangana",Novartis,None,"5! The number of New Molecular Entities (NMEs) approvals of potential blockbusters, which Novartis obtained in 2019 alone. We advanced a breath of early programs in our pipeline that addresses significant unmet needs and are looking for passionate and enthusiastic Statistical Programmers with expertise in SDTMs, ADaMs & TFLs, and experience in Regulatory Submissions. As a part of the Statistical Programming unit, you will play a key role in supporting a growing pipeline across multiple therapeutic areas, with emphasis on regulatory submissions. An excellent opportunity to work end-to-end programming from CRF collections through Regulatory submission, you will have an exciting opportunity to learn new technologies (like R) and endorse Statistical Programming as a key contributor in driving the #GO-Digital vision of Novartis.
Your responsibilities include, but are not limited to:
Lead statistical programming activities as Trial Programmer for phase I to IV clinical studies or assigned project-level activities.
Co-ordinate activities of all programmers either internally or externally assigned to the study/project work. Make statistical programming recommendations at study level. Contribute to project level standards
Build and maintain effective working relationship with cross-functional teams, able to summarize and discuss status of deliverables and critical programming aspects (timelines, scope), e.g. as member of the Clinical Trial Team (CTT).
Review eCRF, discuss data structures and participate in data review activities.
Comply with company, department and industry standards (e.g. CDISC) and processes, review and develop programming specifications as part of the analysis plans.
Provide input into statistical programming solutions and/or ensure their efficient implementation.
In consultation with the Statistician, responsible for development of programming specifications of analysis datasets and pooled datasets.
Ensure timely and quality development and validation of datasets and outputs for CSRs, regulatory submissions/interactions, safety reports, publications or exploratory analyses (as required) in the assigned drug development study/project according to specifications
Responsible for quality control and audit readiness of all assigned statistical programming deliverables as well as accuracy and reliability of statistical analysis results.
Maintain up-to-date knowledge of programming software (e.g. SAS) as well as industry requirements (e.g. CDISC SDTM/ADaM, eCTD, Define.xml), attend functional meetings and trainings.
Establish successful working relationship on individual studies with external associates according to agreed contract and internal business guidance
Contributes to assigned parts of process improvement, standardization and other non-clinical initiatives

Minimum requirements
BA/BS/MS or international equivalent experience in statistics, computer science, mathematics, life sciences or related field with Ideally 3+years of work experience in a programming role preferably supporting clinical trials/ or in pharmaceutical industry.
Good SAS experience and proven skills in the use of SAS within a Statistical Programming environment to develop and validate deliverables. Good experience in contributing to statistical analysis plans and/or constructing technical programming specifications
Good knowledge of industry standards including CDISC data structures as well as a solid understanding of the development and use of standard programs
Good understanding of regulatory requirements relevant to Statistical Programming (e.g. GCP, study procedures).
Good communications and negotiation skills, ability to work well with others globally
Proven ability to produce timely and quality deliverables under guidance


Why consider Novartis?
799 million. That’s how many lives our products touched in 2019. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?

We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.

Imagine what you could do at Novartis!
Commitment to Diversity & Inclusion:
Novartis embraces diversity, equal opportunity and inclusion. We are committed to building diverse teams, representative of the patients and communities we serve, and we strive to create an inclusive workplace that cultivates bold innovation through collaboration, and empowers our people to unleash their full potential.

Join our Novartis Network: If this role is not suitable to your experience or career goals but you wish to stay connected to learn more about Novartis and our career opportunities, join the Novartis Network here: https://talentnetwork.novartis.com/network
Division
Global Drug Development
Business Unit
GDO GDD
Country
India
Work Location
Hyderabad, AP
Company/Legal Entity
Nov Hltcr Shared Services Ind
Functional Area
Research & Development
Job Type
Full Time
Employment Type
Regular
Shift Work
No"
Python Programmer,"Bengaluru, Karnataka",RecoSense Infosolutions,None,"We are a growing SaaS based data analytics startup at revenue stage with multiple customers. We are looking for Python programmer who can be part of core product team in taking the product forward.
Work involves Recommendation Frameworks, NLP Tools and Machine learning frameworks
Visit http://recosenselabs.com.
Requirement: We are looking for a good programmer with following skills:
1. Python
2. Strong programming skills in any language
3. NLP – Natural Language Processing
4. Machine learning
5. Unix / Ubuntu
6. Independent projects.
We look for candidates who have learned and worked on their own projects / open source contributions.
Following skills will be Plus factor
1. Any nosql database – Mongo
2. Django Framework
3. Web Servers – Apache , Nginx etc
4. Cloud Deployment of applications
Open for any academic background. 1 to 4 years of experience.
Location of Work
We are located in Banashankari 2nd stage, Bangalore. Looking for a full time candidate.
Work hours and location of Work is flexible.
Benefit for Candidate
a. Part of the Core Team in the Company
b. Growth along with the Company
c. Startup culture – Ability to work on best technologies, fast paced and dynamic
d. Freedom to work independently.
e. Equity incentives for long term interest"
