Title,Location,Company,Salary,Description
UNICA Administrator,"Bengaluru, Karnataka",Ness Digital Engineering,None,"Job Description
About Us
We know that people are our ""greatest asset"". Our staff’s professionalism, innovation, teamwork and dedication to excellence have helped us become one of the world’s leading technology companies. It is these qualities that are vital to our continued success. As a Ness employee you will be working on products and platforms for some of the most innovative software companies in the world. The opportunity to evolve your expertise by using new cutting edge technologies will expand your horizons and create an exciting work environment. You’ll also gain enormous knowledge working alongside other highly skilled professionals that will help accelerate your career progression. At Ness we treat our values of rigor, innovation and partnership with the highest priority and they are placed at the very core of our business — to guide us through our daily operations and interactions with our customers. We offer our employees exciting and challenging projects across a diverse range of industries, as well as the opportunity to collaborate with a group of forward thinking, capable partners around the globe.
About Company
We know that people are our ""greatest asset"". Our staff’s professionalism, innovation, teamwork and dedication to excellence have helped us become one of the world’s leading technology companies. It is these qualities that are vital to our continued success. As a Ness employee you will be working on products and platforms for some of the most innovative software companies in the world. The opportunity to evolve your expertise by using new cutting edge technologies will expand your horizons and create an exciting work environment. You’ll also gain enormous knowledge working alongside other highly skilled professionals that will help accelerate your career progression. At Ness we treat our values of rigor, innovation and partnership with the highest priority and they are placed at the very core of our business — to guide us through our daily operations and interactions with our customers. We offer our employees exciting and challenging projects across a diverse range of industries, as well as the opportunity to collaborate with a group of forward thinking, capable partners around the globe.
Roles and Responsibility
Job Summary
(The primary purpose or objectives and an overall description of the position)
?4+ years of hands on IBM Unica (Campaign, Marketing Operations) experience
?They should have strong Unica Administration experience
?Install Unica software and administer security
? Installation, configuration, customization, and support of campaign management and business intelligence tools for client use
? Works with developers to understand business and system requirements
? Migration of development activities from development to test to production environment
? User authorization and authentication
? Configuration of purchased software to meet business objectives
? Subject Matter Expert for back end process - produces and helps users interpret decision reports
? File staging and prep work for refresh process on database(s)
? Monitors production activity and job scheduling program
? Writes design specifications and other supporting documentation for development projects and enhancements.
? Manages database refresh and fulfillment QC Process for database(s), and Back-End processes

They should have worked on Campaign build, update and reporting
?Experience with Unica upgrades
?Experience with Unica Campaign Manager
?Experience with Unica Interact/IBM Interact
?Experience with Cognos
?Experience with Unica Marketing Platform
?Experience with Unica Marketing Operations
?Unica Campaign development
?Solid knowledge of SQL
?Campaign management tool user support functions

IT Graduate / PG preferred

Diligent
Hardworking
Solution oriented though process
Ability to work with constraints

Desired Skills
IT Graduate / PG preferred

Diligent
Hardworking
Solution oriented though process
Ability to work with constraints
Recruiter Name Lopamudra Jena
Recruiter Email Id Lopamudra.jena@gmail.com"
Senior Specialist - GLMS,"Bengaluru, Karnataka",AXA Business Services,None,"Overview:
Will be responsible for supporting the AXA Group LMS tool by providing operational assistance to end users/entities where the tool is deployed; support release management activities; pilot testing deployments; enabling local administrators provide solution to all AXA Group entities
Key responsibilities:
Manage day to day operations within the team
Responsible to coach, mentor the team and assist them in up-skilling the process
Lead the team in all process, operational aspects and manage client relationship smoothly with nil escalations
Expert assistance with the LMS tool queries raised by the users and the entities
Understand and develop ability to quickly adapt, learn and deliver across different modules of the LMS tool
Provide customised support to different AXA group entities
Document operational policies, procedures and maintain process standards
Should understand customer needs and provide adapted solution/assistance
Should be able to foresee upcoming risks and opportunities in respective domain and act upon those (Ensure a “zero surprise framework”)
Take inputs from supervisor, peers and appropriately implement action items
Be aware about the Group HR strategy for proper and compliant actions in the system
Key skills:
Should be a self-starter with minimal supervision and drive excellent results
Should be able to meet strict timelines and adhere to all SLA's
Team handling experience
Prior working experience and expert knowledge in LMS tool or HRIS
Good knowledge of Excel, PowerPoint
Experience in UAT testing, managing deployments
Report SLAs and other metrics to clients periodically
Excellent communication & customer management skills
Be familiar with Cornerstone technology
Experience in working with a diverse group of people
Graduate from a recognised University"
IT Administrator,"Bengaluru, Karnataka",Ashva Careers,"₹4,30,000 - ₹5,40,000 a year","We are looking for administrators to one of our client in Bangalore ,

Exp required : 4 to 6 Yrs
Role : IT Administrator
Job Type - Contract ( one Year +)
working location -Bangalore/Mumbai/Delhi based on candidates preference .
MAX CTC - 35 K/month

Skills :
â€¢ITIL V3, V4(Foundation, Intermediate Certified)
â€¢Knowledge on Application and infrastructure Maintenance lifecycle and Transition.
â€¢Excellent communication, interpersonal & presentation skills.
â€¢Working knowledge on web technologies, databases, and infrastructure systems like Active Directory, Single Sign On etc. is desirable.
â€¢Knowledge on Windows Operating Systems.
â€¢Good Scripting experience on JavaScript and SQL queries
â€¢Exposure to C#, HTML, CSS, jQuery
â€¢Understanding of REST/SOAP based API integration to various data sources e.g. SCCM etc
â€¢Ability to work with administrators and developers.
â€¢Ability to communicate in both, technical and business perspective

If Interested ans looking for a change , share us your profiles with details below

Total Exp :Exp in ITIL :Exp in Web Technologies (Y/N) :CCTC :
EX CTC : '

NP :
4.00-6.00 Years"
Looking for Microsoft DevOps,"Hyderabad, Telangana",ICS Consultancy Services,"₹10,00,000 - ₹25,00,000 a year","Roles and responsibilities for Looking for Microsoft DevOps
: Role : Application Support Engineer Role Description : Act as software detectives, provide a dynamic service identifying and solving issues within multiple components of critical business systems. Must have Skills : Microsoft DevOps Good to Have Skills : Microsoft SQL Server, Microsoft Active Directory, Microsoft DNS/DHCP Management Job Requirements : Role: Microsoft DevOPS Skill: Windows server administration Must Have: 1 Windows Server Administrator with hands on experience in IIS, AD, DNS 2 IIS Administrator and Tuning 3 Good understanding of networking concepts 4 Power shell scripting Good to Have: 1 Terraform and Ansible scripting 2 experience on AWS cloud 3 Experience in designing and implementing Internet scale production systems 4 Expertise in CI/CD tooling Jenkins, CloudFormation, SonarQube, GIT, Nexus etc
Job Details
Job Role
: All Roles
Industry Sector
: IT-Software/Software Services
Functional Area
: All Functions
Desired Profile
Profile Description
:N/A
Experience
: 3 - 10 (Years)
.
.
Education Details
UG Course
: B.Tech/B.E
UG Specialization
: N/A
PG Course
: M.Tech
PG Specialization
: N/A"
IT Business Analyst,"Hyderabad, Telangana",Micron,None,"Req. ID: 141921
Recruiter: Rohan Mallapragada
IT Business Analyst
Enterprise Analytics & Data

Micron Technology’s vision is to transform how the world uses information to enrich life and our commitment to people, innovation, tenacity, collaboration, and customer focus allows us to fulfill our mission to be a global leader in memory and storage solutions. This means conducting business with integrity, accountability, and professionalism while supporting our global community.
Your mind. Our memory. Visionaries and trailblazers . . . artists and scientists . . . leaders and believers—you’ve come to the right place! At Micron, we’re developing the technologies that transform what’s possible—and we need your help. Join our team and let’s change the world.
We are looking for a talented, driven, execution-oriented trailblazer to be part of our Information Technology teams and help us build our data and analytic capabilities to further delight our partners and customers. As the IT Business Analyst of Business Solution Delivery within the Enterprise Analytics and Data team, you will be responsible for working with engineers, IT leaders while working with key partners to deliver data warehouse, Business Intelligence (BI), and analytics solutions that maximize measurable business value produced for Micron.
Responsibilities include, but not limited to:
Develop and Deliver Effective and Efficient Solutions
Work with internal partners and team members to drive high business value solutions focused on solving problems and enhancing decision-making with data and information
Drive the development and support of self-service data and analytic solutions that empower the customer to explore and manage data insights
Collaborate with other IT Solution Delivery teams to share knowledge, ensure alignment and demonstrate unified IT solutions and services
Participate in the development lifecycle to ensure the delivery of solutions that are optimized for performance and built to scale
Be active in developing solutions for supportability through a well-designed architecture, data model, and lifecycle
Adopt best practices throughout the team and across partner groups
Build strong relationships with team members, stakeholders and other business partners. We have a global workforce and you will have the opportunity to work directly with team members around the world.
Detailed requirements gathering and documentation preparation, which will include: Developing requirements with stakeholders who have difficulty articulating them, understanding the business processes and desired outcomes
Capable of working with development teams locally and globally.
Minimum Qualifications:
Bachelor's degree or equivalent experience in Information Technology
Minimum 5 years of experiences with technical requirements gathering
Excellent communication skills

Preferred:
Master's degree, Business Administration, Management, or Analytics
Data Warehousing and Data modeling experience, preferably in SAP HANA
About Us
As the leader in innovative memory solutions, Micron is helping the world make sense of data by delivering technology that is transforming how the world uses information. Through our global brands — Micron, Crucial and Ballistix — we offer the industry’s broadest portfolio. We are the only company manufacturing today’s major memory and storage technologies: DRAM, NAND, NOR and 3D XPoint™ memory. Our solutions are purpose built to leverage the value of data to unlock financial insights, accelerate scientific breakthroughs and enhance communication around the world.

Micron Benefits
Employee Rewards Program, Healthcare, Paid time off (Combined Sick and Vacation Time), Retirement savings plans, Paid maternity/paternity leave, Employee Assistance Program, Professional development training, Workplace wellness programs, Micron Health Clinic (Boise only), Fitness Center/Activity rooms (Boise/San Jose only), Tuition Reimbursement, Micron Corporate Discounts, Casual Dress attire.
We recruit, hire, train, promote, discipline and provide other conditions of employment without regard to a person's race, color, religion, sex, age, national origin, disability, sexual orientation, gender identity and expression, pregnancy, veteran’s status, or other classifications protected under law. This includes providing reasonable accommodation for team members' disabilities or religious beliefs and practices.

Each manager, supervisor and team member is responsible for carrying out this policy. The EEO Administrator in Human Resources is responsible for administration of this policy. The administrator will monitor compliance and is available to answer any questions on EEO matters.

To request assistance with the application process, please contact Micron’s Human Resources Department at 1-800-336-8918 (or 208-368-4748).

Keywords: Hyderabad || Andhra Pradesh (IN-AP) || India (IN) || SGA || Experienced || Regular || Information Systems and Technology || #LI-MR3 || Tier 4 ||"
Office Administrator,"Hospet, Karnataka",Essmart Global,"₹6,000 - ₹7,000 a month","We're looking for Office Admin who will be responsible for Track and record inventory, revenue, and expense incurred via accounting software and / or Excel spreadsheet
Responsibilities and Duties
Organizing office operations and procedures
Controlling team meetings and calendars
Designing and maintaining filing systems
Managing inventory deliveries
Manage office supplies
Performing other necessary clerical operations
Key Skills
Should be a Graduate / Diploma Holder / ITI / PUC / 10th Pass * Very Strong Communication Skills – Local Language * Highly Self Driven, and should be Individual contributor * Strong negotiation skills * Strong understanding on local market * Good to have any sales experience, if not fresher is fine * Should know basics computer skills and basic Excel formulae
Required Experience and Qualifications
Qualification - puc
Location - Pollachi
Good communication in local language
good Exel knowledge
Benefits
Salary Details
6000 to 7000 depending on the skill set and Interview
6 days working (Currently Sunday Fixed Off) *
Timings – 10am to 6.30pm*
National Holidays / Festivals – Depending on the Sales and Requirements, candidate should be ready to work
Regards
Contact person -HR
9606967596 ,9606967600
Job Type: Full-time
Salary: ₹6,000.00 to ₹7,000.00 /month
Experience:
Microsoft Office: 1 year (Preferred)
administrative assistant: 1 year (Preferred)
Education:
Diploma (Preferred)
Location:
Hospet, Karnataka (Preferred)
Language:
Kannada ,English (Preferred)
Duties:
Taking notes/dictation
Handle billing / accounts/Inventory
Maintain files and records
Scheduling appointments
Work Remotely:
Yes"
Associate - Projects,"Bengaluru, Karnataka",Cognizant,None,"Lead Administrator

Qualification:
BE/B Tech
Responsibility:
Design
? Understand application specific resource configuration.
? Develop deployment plan (production, quality).
Initiate the build for development.
? Define any deployment required as prebuild system.
? Plan for system maintenance strategy like monitoring, configure clean up activities.
? Identify tools and technologies to be used in the project as well as reusable objects that could be customized for the project.
Implementation.
? Provision, install and configure application environment for developers in on prem and cloud.
? Deploy latest patches, provided by vendors, in development environment to improve the stability of development system.
Apply rapid deployment solution.
? Apply best practices and standard operating principles under guidance ? Create roles and profiles for application security based on the specifications approved in the design phase.
? Familiar with security setup like generating ssh keys.
Testing.
Review test results and provide technical inputs from a system administration perspective.
Configuration, Deployment and Closure.
? Conduct activities related to system administration during configuration which are requested by clients.
? Create build for production system.
? Liaise with technical lead (development) and deploy applications in production system.
Develop SOPs.
? Post final acceptance, create all documentation.
? Participate in handover to AVM team.
? Provide support for agreed number of overlap days.
? Provide any support required on defects identified.
? Develop SOPs for security procedures.
? Maintain all audit related requirements.
Ongoing System Administration.
? Monitor production system KPIs (stability, performance, security) on a regular basis.
? Define alert systems and implement them.
? Automate regular administration tasks like provisioning and monitoring.
? Create back up and recovery plans.
? Monitor adherence of system maintenance activities.
? Support relevant teams in resolution of application performance problems.
? Monitor security audit log and take necessary actions.
? Support common database and compute node administration tasks.
Knowledge Management.
? Update knowledge articles in the knowledge management repository.
? Maintain best versions of training documentation, installation and configuration documentation, security and application maintenance documentation.
? Maintain knowledge management database.
Training and Recruitment / People Management.
? Provide assistance in selection of representative employee groups for training.
? Conduct training with the help of academy.
? Mentor team members in project teams with respect to technical skills on projects.
? Coordinate with the supervisor in understanding how administrators can better contribute to the project, seek feedback and address concerns ? Provide inputs during performance appraisal of administrators.
Project Planning and Setup.
? Plan for hardware and the software requirements and submit it to supervisor for review.
? Assist customer in identifying hardware/software requirements.

? Set up system for evaluation during requirements stage(depending on the type of project:
implementation/ support/ transformation)
? Conduct discussions with different stakeholders to finalize test objectives.
Requirement Gathering and Analysis.
? Analyze and validate the system and infrastructure requirements.
? Determine the infrastructure required for application deployment.
? Conduct sizing based on the inputs during requirement gathering (hardware configuration).
? Identify any prerequisites and dependencies for application.
? Prepare a master list for installation.
? For PAAS, understand topology,sizing,storage and security.
? Support admin tasks required to connect PAAS products to onprem systems.

Technical Skills
SNo
Primary Skill
Proficiency Level *
Rqrd./Dsrd.

1
Siebel Upgrade
PL1
Required

2
Siebel Server maintenance
PL1
Required

3
Siebel Repository management
PL1
Required

Proficiency Legends
Proficiency Level
Generic Reference

PL1
The associate has basic awareness and comprehension of the skill and is in the process of acquiring this skill through various channels.

PL2
The associate possesses working knowledge of the skill, and can actively and independently apply this skill in engagements and projects.

PL3
The associate has comprehensive, in-depth and specialized knowledge of the skill. She / he has extensively demonstrated successful application of the skill in engagements or projects.

PL4
The associate can function as a subject matter expert for this skill. The associate is capable of analyzing, evaluating and synthesizing solutions using the skill.

Employee Status : Full Time Employee
Shift : Day Job
Travel : No
Job Posting : Jun 09 2020
About Cognizant
Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 193 on the Fortune 500 and is consistently listed among the most admired companies in the world."
Software QA Engineer II (6609-1),"Hyderabad, Telangana",Systemart LLC,None,"Qualification:
Bachelor’s in Computer Science or equivalent professional experience
3+ years of experience python scripting in a team-based environment
3+ years of experience as DevOps or systems Administrator with Linux/Unix Experience
3+ years of experience with Git, and Artifactory/Nexus
2+ years of experience using Ansible, Puppet and Chef
Database development and data mapping experience
Experience working in a heavily regulated environment.
Experience with ITSM systems
Experience working with Agile/Scrum development and DevOps processes
Ability to turn business requirements into technical requirements and create a work plan and schedule

Experience in working with Continuous Integration and deployment solutions deployment e.g Jenkins/Bamboo etc
Understanding of scalability, systems engineering, and algorithms.
Strong interpersonal and communication skills; ability to work in a team environment
Ability to work independently with minimal direction; self-starter/self-motivated
Technical writing experience
Complete understanding of RESTful APIs and services

Preferred:
Aptitude for fixing recurring issues by automating repeatable operational tasks
Good understanding of CI best practices and tooling, preferably Jenkins.
Experience with Orchestration Tool like Chef, Puppet, Ansible etc.
Experience with scripting languages like Python, JAVA, Ruby etc
Experience with distributed source control like Git, including branching, merging and release management"
Security Administrator,"Hyderabad, Telangana",AMBC Technologies,None,"Posted on 22-May 2020
Location: Hyderabad
Experience: 3-5 Year
Roles and Responsibility:
Respond to Security Events and triage or escalate as needed and report on all findings
Understand and apply information security best practices as required through continuous skills development
Perform technical cyber security assessments using tools provided and report on findings to business and IT owners
Provide cyber security related project planning and execution support to project and department managers as needed
Operational management of the Vulnerability Management Program for devices and applications that support the business
Operational management of Intrusion Detection System devices and data
Assists in the configuration, deployment, and management of security tools
Work with other project teams to provide guidance on security controls needed for new technology
Desired Qualification:
Bachelor of Engineering or B. Tech
Desired Experience:
Industry experience of 3-5 year with strong experience in Security Administration and Project Support role
Experience providing technical assistance in incident response for information-security breaches or attacks which includes detecting, analysing, responding to, and reporting information security incidents.
Experience in overseeing and assessing the implemented security tools and controls such as intrusion detection/prevention systems, sniffers, anti-viral, anti-spam, spyware, and firewalls.
Experience in supporting networking protocols, DNS, WINS, DHCP, VPNs, TCP/IP.
Experience performing IT security risk assessments for disaster recovery plans and in developing risk assessment reports and working with backup technologies for desktops.
Familiarity with Security Standards and groups (OWASP, OSSTM, WASC, FISMA)
Experience in dynamic and static application vulnerability scanners like HP Web Inspect, IBM AppScan, HP Fortify, etc.
Preferred Certifications like CEH/CISSP/CISM/MCSA/ CompTIA Security+.
Excellent written and verbal communication skills."
AWS Cloud Administrator,"Chennai, Tamil Nadu",CloudnLoud,None,"Trimble Inc. is a Sunnyvale, California-based developer of Global Navigation Satellite System receivers, laser rangefinders, unmanned aerial vehicles, inertial navigation systems and software processing tools. The company was founded in November 1978.


Experience in automating CI/CD along with complete SDLC life cycle.
Should be expertise in integration of SCM, Build tool, Source code analysis, Artifactory, Automation testing and other similar tools with CI/CD
Expertise in writing jenkins pipeline scripts in AWS
Hands on experience in container technologies like Docker
Hands on experience in any configuration management tools like ansible,Terraform
Good to have knowledge in monitoring tools like nagios, new relic, zabbix
Strong scripting skills in one or any combination of python
Should be working in both on-prem and cloud environments. Good to have both linux and windows knowledge.
Should have a good communication skill and presentation skill.
Package - upto 14 Lakhs
Experience - 7 to 12 Years
Shift - India Day Shift
Location - Chennai - Tidel Park
Send your resumes to resume@cloudnloud.com / whatsapp 8939984529"
Windows Application Engineer - South African MNC - Navi Mumb...,"Mumbai, Maharashtra",Connexions,None,"**Hands on experience of working on Dot Net framework & IIS servers.

Designation: Windows Application Engineer
Job Role Profile: MS Windows Application Service Engineer
Business Unit: Infrastructure & Operations
Relevant Experience
Role in current employment:
â€¢4-5 years relevant experience;
â€¢End-User Support experience;
â€¢Scripting skills will also be advantage
â€¢Development, Database and Infrastructure experience would be advantageous;
â€¢ITIL v3 certification would be advantageous;
â€¢Application knowledge: Dot Net Framework and IIS will be advantage
â€¢Requirement is not for an AD administrator â€“ looking for someone who can work together with Developers understanding how their applications are influenced by the Operation Systems.

Key accountabilities/KRAs/KPIs:
â€¢Proactively identifying problems and managing risks that might compromise the availability of applications.
â€¢End to end monitoring of service and application availability.
â€¢Providing 2nd level end-user support for a portfolio of applications.
â€¢Problem analysis for a portfolio of applications across multiple platforms.
â€¢Restoring services after a break in availability.
â€¢Maintain service availability according to Service Level Agreements.
â€¢Continuous improvement of service availability and performance levels.
â€¢Participation in the release management of new applications/upgrades/changes.
â€¢Capacity planning for the Applications Portfolio.
â€¢Preventative maintenance activities, such as Security Updates Life cycle management of Application services.
â€¢Vendor engagement for problem resolution and application support.
â€¢Disaster recovery and business continuity planning for Application services.

Skills & Competencies
Technical:
Optional/ Advantages:
â€¢TICK and ELK (Open Source monitoring tools)
â€¢GIT
â€¢Ansible
â€¢Python scripting

Competencies
â€¢Excellent problem solving, organizational and communication skills;
â€¢System analysis skills;
â€¢Must be willing to work after hours and perform standby duties on multiple applications;
â€¢Must be able to work under pressure;
â€¢Must be a team player and able to build relationships;
â€¢Must be detail oriented

5.00-10.00 Years
Bachelor Of Technology (B.Tech/B.E)"
Service Engineer in Gurgaon,"Gurgaon, Haryana",smart4talent,"₹3,00,000 - ₹5,00,000 a year","Designation : Service Engineer / Chat/Voice Tech Support
Qualification : IT Graduate /Post Graduate
Experience : 3-5 Yrs
Salary : 3 – 5 Lac PA
Industry : IT/ Software
Location: Gurgaon
Skills : Office 365 & SharePoint experience is mandate
Job Role & Responsibilities :
We are seeking a proactive Service Engineer with a passion for customer service to help provide support, problem-solving and advice on our range of software products for all customers. Our ideal candidate pairs technical expertise with an outstanding positive, ready-to-help attitude.
Your responsibilities will include:
Providing high-quality phone and email support for a technical product
Replicating complex customer issues and solving problems
Providing a conduit between product teams and customers on issues
Recognizing and communicating product issues to the Development team
Direct assistance to the Sales team with online product questions and demonstrations
Providing community and online support in our forum
Working with customers on case resolutions
Continually contributing insights to our knowledge database
You will come to us with:
2-3 years of technical experience as a systems engineer, systems administrator, developer or similar roles.
Intellectual curiosity and a readiness to learn new technologies at lightening-speed
Exemplary verbal and written communication skills
Commitment to providing an exceptional experience to customers
Creative and methodical problem solving skills
General technical knowledge of and passion for Microsoft products and technologies
Experience with business process automation workflow software
Experience developing or administering Microsoft SharePoint 2007, 2010 and/or 2013 environments
2-3 years of experience in the software support engineer role
Proven success in a similar support role in a Microsoft based environment
C# or SQL developer experience
ISA, AD, PowerShell and/or WSS / SPS installation and configuration experience
Windows Server 2003/2008 Administration experience
if you are interested apply here, Please feel free to get in touch with us for any Inquiry!"
Configuration Management Support,"Bengaluru, Karnataka",Standard Chartered,None,"Job: Technology
Primary Location: ASEAN & South Asia-India-Bangalore
Schedule: Full-time
Employee Status: Permanent
Posting Date: 13/May/2020
Unposting Date: Ongoing
About Standard Chartered
We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.


To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.


We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.



Job Description:
This hand on role will offer the candidate an excellent opportunity to further develop their career in a financial institution across all asset classes in Standard Chartered.
We are looking for hands on configuration management tooling engineer who has prior experience in any of the standard products like chef, puppet, ansible, salt etc. The individual with Puppet product management knowledge will have a preference. The scope of the role will consist of hands on work on product installation, rollout plan, upgrades, patching, integration and manifest creation as per the use case requirement.
The person must have practical and proven experience of infrastructure & application automation area. The person will be expected, by their example, to raise the rest of the team, to a high level of competency in these technologies.
Key Roles & Responsibilities:
Design and build automation, configuration management & analytics system
Expertise in one or more configuration management tools (Puppet, Chef, Salt, ansible tower)
Strong experience with configuration management using puppet, puppet declarative language to specify system configuration in puppet manifests, complex resource dependencies and compilation in to catalogs for distribution to target system / servers.
The position performs variety of Puppet administration function which involves but not limited to setup, updates and upgrades, testing and deployment, determination and service restoration of core infra and its associated subsystems.
Continuous improvement and integration of test harnesses in to our infrastructure, including creation of infrastructure code for QA, build , test infrastructure, orchestration and reporting
Expertise in puppet continuous delivery & integration with code managements solutions
Knowledge in configuration management systems and skills in scripting languages like ruby, python and PowerShell
Work with administrators and subject matter experts to design, implement, and maintain manifests and services.
Systems Integration experience using various technologies, including but not limited to web services, rest api’s, HTTP and CLI a must.
Comfortable in basic administration tasks of both windows and Linux environments.
Develop, test and deploy automated workflows in support of the IT business
Ensure security and controls standards are met and followed.
Provide consulting to groups with questions about automation tools (i.e. help understand what is possible).


Key Requirements:
A technologist, hands on and excited by technology
Committed to drive excellence through new approaches
Ability to do rapidly deliver
Experience in managing large & complex infrastructure environments
Experience in scripting languages & integration protocols
Experience in two or more of the following automation tools [Bladelogic , Atrium orchestrator, Ansible, Chef, Puppet etc]
Work experience in Banking and Finance industry is plus
Technical skills required
Mandatory skills:
5-8+ years of experience as Tools SME in IT industry.
Candidate should have implementation, configuration, customization and development experience with BMC Bladelogic Server Automation Tools, BMC Atrium Orchestrator and/or any other automation tools at large scale.
Prior experience with designing and developing workflows that automate generic daily tasks.
Candidate shall have strong skills in technologies/process involved during provisioning and patching of various Operating Systems and running compliance on different operating systems at large scale.
Scripting experience in a Linux/Window environment (powershell, nsh, shell, javascript etc) with strong troubleshooting abilities.
Candidate shall have good working knowledge of DNS, DHCP, NFS, RBAC, SAMBA, FTP Servers.
Experience and a good working knowledge of the Windows and Linux operating system
Understand customer requirements, analyze those & convert them to appropriate implementation in respective tools.
Prepare architecture for proposed solution.
Planning of solution deployment on all phases.
Desirable Skills:
Sun(Oracle)/RHEL Linux Certified System Administrator.
Hands on experience in VMware vCenter Server system administration.
Hands on experience on Puppet, Chef, Ansible and other tools involved in agile environment.

Non technical skills required
Excellent communication skills, strong analysis and problem solving skills
Strong perseverance and diligence towards attaining goals and effective time management
Strong organizational / project management skills with ability to manage numerous deliverables in a timely and effective manner
Self-confident individual with high level of ambition, self motivation and dedication
Be able to maintain and influence a diverse internal network of stakeholders, setting expectations both for technical and non technical (management)
Be a problem owner and solver with a logical approach to solving issues
Self-motivated and excellent team player


Apply now to join the Bank for those with big career ambitions.


To view information on our benefits including our flexible working please visit our career pages."
Hybris Devops Consultant,"Pune, Maharashtra",Sapours Technologies Pvt,None,"Experience: 5+
Position: Hybris Devops Consultant
Job Type: Permanent
Location: Pune
Education: BE / B Tech / MCA / ME / MS / M Tech
Requirements:
Bachelor degree (preferred) in Computer Science, Computer Mathematics, Software Engineering or a related discipline.
1.5+ years experience in IT Operations and Support, focusing on web Based and commerce based solutions. Minimum of 1 to 2 years of experience in Software design, systems integration and software development or consulting
Experience in administrating, updating and tuning J2EE containers including tomcat.
Experience in configuring, managing, tuning and deploying an n-tier web application stack.
Solid understanding of server architectures, operating systems and application resource utilization.
Operational experience with Linux and system administration
Experience with relational and nosql databases including HANA and MS SQL Server. Understand what coordination is needed to work with database administration tasks.
Experience with Load balancers, firewall, storage devices and virtual environments. Experience with working with CDN providers on best practices with implementing a CDN solution within a customer's implementation.
Preferred experience in administrating ecommerce application Experience.
Knowledge of agile processes, code management and deployment tools like Ant, Maven, SVN, GIT, Jenkins
Roles & Responsibilities:
Possess solid communication, technical and analytical skills. Strong technical foundation. Have hands on knowledge around best practices of installation of servers, configuring hardware, peripherals, services, settings, directories, HANA DB storage.
he ability to identify and understand system bottlenecks and performance issues.
Should help remediate issues around security, application tuning, operating systems, networking, server administration, storage, load balancing and connectivity Strong Experience in; Hybris Commerce Deployment methods along with continuous deployment Hybris Commerce Release methodology.
Experience in Hybris Code Deployments in Clustering modes.
Experience in Apache Cluster setup, Load Balancing with Hybris Nodes, Setting up Hybris clusters.Basic understanding of Hybris commerce.
Day to day tasks of a system administrator such as:
Security settings, Monitoring, Performance tuning, Load testing ,Backup Familiarity with SSH, Linux shell commands and VI Editors.
Experience in How to interact with Hybris Support and Hybris Professional Services in case of issues."
