Title,Location,Company,Salary,Sponsored,Description
Data Analyst,"Jaipur, Rajasthan",Designour,"₹20,000 - ₹30,000 a month",Organic,"You need to look at our dashboard daily, interpret the data, and turn it into insights / information on how we can improve the product. You need to be good with numbers, statistics, logic.
MUST HAVE HIGHLY FUNCTIONAL ANALYTICAL ABILITY.
MUST BE HIGHLY LOGICAL
Job Types: Full-time, Part-time, Contract
Salary: ₹20,000.00 to ₹30,000.00 /month
Experience:
data analysis work: 1 year (Preferred)
total work: 3 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Junior Data Scientist/ta,"Gurgaon, Haryana",WSD Consultant,"₹7,00,000 - ₹15,00,000 a year",Organic,"1 - 5 Years
Gurgaon, Bangalore, Mumbai, Pune, Chennai, Hyderabad


Job Description
candidate should qualify checklist written below:

Ques: Does the candidate has strong knowledge in Data Science/ Machine Learning/ Artificial Intelligence ? Please mention

Ques: Is the candidate willing to work full time as a Data Science program Manager/ Academic and content delivery/ End to End Curriculam delivery and management ?

Ques: Does the candidate has Data Science/ Machine learning content development and academic delivery experience/ Faculty Development programs in any Teaching Institution or E - Learning Companies?


Job Specifications

Exp. 1.0 - 5.0 Year(s)
Annual Fixed CTC Min : 7.0 Lacs Max: 15.0 Lacs
Qualification B.Tech/B.E. , Any Post Graduation
No of openings 3
Additional Doc/Msg
Salary
7 Lac To 15 Lac P.A.

Industry
IT Software - Application Programming / Maintenance

Work Experience
1 - 5 Years

Qualification
Other Bachelor Degree, MD/Medicinae Doctor, Other Doctorate Degree



Key Skills
Data Scientist

Company Profile
Company Name
Great Learning


About Company
Great Learning is an online and hybrid learning company that offers high-quality, impactful, and industry-relevant learning programs to working professionals. These programs help them master data-driven decision-making regardless of the sector or function they work in and secure their career growth into the future. These programs are delivered through a convenient and robust technology-enabled experience with no disruption to their careers.

Contact Person
Pramod Kumar

Address
Gurgaon

Mobile
8506010400

Email ID
jobwsd@gmail.com"
Data Scientist | Machine Learning & Statistical Analysis,"Delhi, Delhi",Manmuk Creations,None,Organic,"2 - 5 Years
Delhi, Bengaluru, Mumbai
Job Description

Build Data Pipelines for AI/ML Solutions using Python
Programming skills:- Python (with working experience in most of common libraries like Scikit , numpy, pandas, mathplotlib, keras, tensorflow, nltk, genism, spacy etc)
Good knowledge in statistics and deep understanding on ML algorithms and their usage
Understanding of big data related technologies and DevOps(Dockers, Singularity)
Required Candidate profile
Good communication and presentation skill
Bachelor's Degree in computer sciences or related field
2+ total years of Experience
1+ years of relevant Experience
Salary:
Not Disclosed by Recruiter
Industry:
IT-Software / Software Services
Functional Area:
Analytics & Business Intelligence
Role Category:
Analytics & BI
Role:
Data Analyst
Keyskills
Tensorflow
Nltk
Algorithms
Artificial Intelligence
Keras
Spacy
Machine Learning
Statistics
Numpy
Python
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Manmuk Creations
A client of Manmuk Creation
View Contact Details
+

Contact Company:
Manmuk Creations
Reference Id:
Manmuk/DS/JUN20"
Data Analytics Internship,"Mumbai, Maharashtra",Think Analytics India Private Limited,"₹25,000 a month",Organic,"About the company:
We are a young startup at the intersection of data, analytics, business, and technology. We help clients traverse the challenge of a variety of data, data integration, and insights management, well before they undertake the journey to becoming a Big Data-driven differentiator in the marketplace.
About the internship/job:
Selected intern's day-to-day responsibilities include taking end to end ownership of data analytics requirements for the client; manage and train the supporting team; suggest changes as and when required and come up with solutions to support our analytical frameworks. 1. The perfect candidate is a strategic thinker who is extremely analytical and detail-oriented and great at multitasking and prioritizing, as well. 2. Works well under pressure; can work within stringent timelines and collaborate across departments to achieve results. 3. Must be a true problem solver with outstanding skills in discovery techniques and the proven ability to translate the underlying business needs of requests into actionable items. 4. Ability to model the reality of business into equations, and to understand the implications and limitations of a model 5. Very good programming skills (ideally Python or R) 6. Strong experience in data processing (e.g. data mining, social network analysis, text mining). Practice with database access (SQL; optionally Pig and Hive), including NoSQL databases (e.g. MongoDB, CouchDB, JSON files) 7. Practice with data visualization (eg. Matplotlib, plot.ly, C3.js, Dataiku, Tableau, Highcharts, etc.) 8. Professional experience in machine learning applied to business is a plus.
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 10th Jul'20 and 14th Aug'20
are available for duration of 6 months
have already graduated or are currently in any year of study
are from Mumbai and neighboring cities
Females willing to start/restart their career may also apply
Number of internships/jobs available: 1
Categories: Analytics,Data Science"
"Data Scientist, Analytics, BI Engineer","Hyderabad, Telangana",RAACOM Infosystems,None,Organic,"14 Dec 2019
RAACOM info systems is seeking a keen and capable Data Scientist to join our team of seasoned professionals working on all thig Data.If you come from a strong data analytics / data science background with technical experience across data mining & filtration, statistical data modeling – this is one opportunity you cannot miss.

In this Role you will:


Assemble a large, complex data sets that meet functional / non-functional business requirements
Participation in the delivery of a suite strategically-identified, cutting-edge data science use-cases that will cover retail, Banking, finance, Healthcare and other opportunities
Developing visualizations that you will use to influence key stakeholders to implement key recommendations from data science initiatives
Working with data engineers and other team members to development of products and solutions
Working with our Data Governance function to identify opportunities and uplift data collection and quality practices
Groom the team and take lead in solving complex problems to deliver innovative products using Machine Learning, Deep Learning, andArtificial Intelligence



To be Successful in this role you will need:


Proven experience as a Data Scientist / BI Analytics Consultant
Education background in Applied Statistics, Mathematics, or a similar Data Stat Modeling field;
Data development and visualization experience with Python/R/SQL/flash
Working knowledge of Tableau, PowerBI, Qlik and so on.
Experience working on a cloud based data platform such as AWS, Google Cloud, Microsoft Azure or a similar platform
Demonstrated experience in data mining, data filtering and building predictive / regression models using different methodologies such as decision trees, time series and/or Bayesian statistics
Expertise in building statistical models in tools such as Python, R or SAS with exposure to DataBricks/Spark and Azure-based ML technologies preferable"
Data scientist,Punjab,Trident India,None,Organic,"Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes.
Develop company A/B testing framework and test model quality.
Coordinate with different functional teams to implement models and monitor outcomes.
Develop processes and tools to monitor and analyze model performance and data accuracy.Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks
Functional Area :
Information Technology
Seniority Level :
Mid-Senior level
Annual Total Earnability :
INR 9 - 12 (LPA)
Job ID :
10003454
Opening :
1
Closure Date :
29-07-2020
Contact Person :
Priyanka Sethi"
Data Scientist,"Pune, Maharashtra",Coditation Systems,"₹14,00,000 - ₹20,00,000 a year",Organic,"Data Scientist
Pune, India
*
About Us
Coditation Systems is a next generation product engineering partner specializing in Data + Cloud Engineering. We are a young team led by a group of passionate technologists having a proven track record of building complex products using next generation technologies, frameworks and platforms.
What are we looking for?
A Data Scientist who would take responsibility to help the team with building automated algorithms, end to end data products and business insights generations. Someone whose role requires high technical aptitude, problem-solving abilities, motivation, intellectual curiosity, and a passion for data discovery.
A scientist who will be the centre of innovation for the company and a major contributor to the company’s products and business.
A Day in the Life
Deep understanding of statistics and ML algorithms work internally with proficiency in supervised and unsupervised algorithms
Exposure to time series forecasting/classification
Exposure to Ensemble modeling
Researching the latest modeling techniques. Understanding trade-offs between competing approaches
Exposure to Deep Learning and NLP is an added advantage
Model design and implementation: This would require experience in deriving feature sets, feature engineering, model training and evaluation
Fast-paced work environment
What you’ll need
Hands on experience in handling large data sets strongly preferred
Experience in deploying trained models for high scalability on public cloud platforms (AWS/GCP) using Dockers/Kubernetes
In-depth knowledge of Time Series Modelling, LSTMs, Regression techniques, Decision trees. Classification algorithms like Neural Nets, SVMs. Clustering algorithms like KNNs, Expectation Maximising algorithm
Knowledge of Data Engineering
Good to have knowledge of TensorFlow, PyTorch, PySpark, MXNET etc.
*
Job Type: Full-time
Salary: ₹1,400,000.00 to ₹2,000,000.00 /year
Experience:
total work: 3 years (Required)
Dockers/Kubernetes: 3 years (Preferred)
Education:
Bachelor's (Required)
Location:
Pune, Maharashtra (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Data Scientist,India,IBM,None,Organic,"Introduction
As a Data Scientist at IBM, you will help transform our clients’ data into tangible business value by analyzing information, communicating outcomes and collaborating on product development. Work with Best in Class open source and visual tools, along with the most flexible and scalable deployment options. Whether it’s investigating patient trends or weather patterns, you will work to solve real world problems for the industries transforming how we live.

Your Role and Responsibilities
Roles and responsibilities:

Kubernetes administration and management:
Must have a hands-on experience on setting up Kubernetes platform, deploying microservices and other web applications, and managing secure secrets
Should have working knowledge of container orchestration using Kubernetes
Should have knowledge of overlay networking needed for inter-container communications from different nodes
Should know how to setup K8s in advanced networking mode
Experience in planning, managing, securing Kubernetes cluster
Experience in logging, monitoring, optimizing, troubleshooting Kubernetes cluster
Excellent knowledge of Cloud Technology and Microservices

Required Technical and Professional Expertise
ELK administration and management:
ELK Implementation and enhancements
Responsible for ongoing administration of ELK.
Aligning with the analytics team to provide guidance and help on-boarding new product on ELK.
Responsible for end-to-end monitoring data stack from the platform to analytics layer.
Performance tuning of ELK clusters.
Dashboard creation and maintenance for cluster and platform management.
Alerting creation and maintenance.

Preferred Technical and Professional Expertise
Alerting mail server setup and maintenance
Data index schema maintenance
Collaborating with architect teams to complete required tools installation and ELK updates, patches, version upgrades when required
Knowledge and experience with migrations across Dev, QA, and Production
Point of Contact for Vendor issues and management

About Business Unit
At Global Technology Services (GTS), we help our clients envision the future by offering end-to-end IT and technology support services, supported by an unmatched global delivery network. It's a unique blend of bold new ideas and client-first thinking. If you can restlessly reinvent yourself and solve problems in new ways, work on both technology and business projects, and ask, ""What else is possible?"" GTS is the place for you!

Your Life @ IBM
What matters to you when you’re looking for your next career challenge?

Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.

Impact. Inclusion. Infinite Experiences. Do your best work ever.

About IBM
IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.

Location Statement
For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
Machine Learning Internship,"Gurgaon, Haryana",Codersarts,"₹10,000 a month",Organic,"About the company:
Codersarts, a product of SofStack.com provides services such as web development, mobile app development, technology solutions for business, hiring dedicated developers for projects, IT solutions, database development, programming expert help solutions. We provide all the programming expert help, guidance, and support our clients' needs in order to get a good grasp of understanding and scaling business at the highest level. Take a look around and explore the various services we offer and some examples of the kind of work we do. SofStack is a product development company based in Noida, India, and Codersarts is a product of it.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Designing and implementing machine learning, information extraction, probabilistic matching algorithms and models 2. Using your passion for programming and deep learning/AI skills using Python, TensorFlow and deep learning frameworks like Keras, PyTorch - to solve real-life problems 3. Developing AI solutions in the computer vision domain using convolutional neural networks (CNN) and a combination of deep neural networks such as CNN & RNN 4. Solving object detection, recognition, image classification problems using machine learning and deep learning algorithms & transfer learning methods and techniques 5. Using innovative & automated approaches for data annotation, labeling, and data augmentation & use active learning. 6. Handling online code assistance, code mentoring, and education-based solutions
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 30th Jun'20 and 4th Aug'20
are available for duration of 3 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply
Number of internships/jobs available: 2
Categories: Machine Learning,Data Science"
Machine Learning Engineers,"Pune, Maharashtra",Hyper-dimension R&D Pvt. Ltd.,"₹6,00,000 - ₹8,00,000 a year",Organic,"Hyperdimensions is Transdisciplinary innovative ‘AI/ML and Data Driven’ firm providing a wide range of IT Services & Solutions, products & platforms that help Process data, automate business process & discover knowledge and insights from digital data using advanced algorithms. we are looking forward to hire Machine Learning Engineer for our firm.
Job Responsibilities:
Study and transform data science prototypes
Design machine learning systems
Research and implement appropriate ML algorithms and tools
Develop machine learning applications according to requirements
Select appropriate datasets and data representation methods
Run machine learning tests and experiments
Perform statistical analysis and fine-tuning using test results
Train and retrain systems when necessary
Extend existing ML libraries and frameworks
Skill Set:
Proven experience as a Machine Learning Engineer or similar role
Understanding of data structures, data modeling and software architecture
Deep knowledge of math, probability, statistics and algorithms
Ability to write robust code in Python, Java and R
Familiarity with machine learning frameworks (like Keras, Tensorflow or PyTorch) and libraries (like scikit-learn)
Excellent communication skills
Ability to work in a team
Outstanding analytical and problem-solving skills
Job Location: Pune(for now work from home)
Company : Hyper-dimension R&D Pvt. Ltd. (www.hyper-dimensions.com)
Job Types: Part-time, Contract
Salary: ₹600,000.00 - ₹800,000.00 per year
Experience:
Machine Learning: 2 years (Preferred)
total work: 3 years (Preferred)
Work Remotely:
Yes"
Data Scientist,"Pune, Maharashtra",Larsen & Toubro Infotech Limited,None,Organic,"JOB DESCRIPTION – Data Scientist

LTI (NSE: LTI) is a global technology consulting and digital solutions company helping more than 300 clients succeed in a converging world. With operations in 30 countries, we go the extra mile for our clients and accelerate their digital transformation with LTI’s Mosaic platform enabling their mobile, social, analytics, IoT and cloud journeys

Social Report:
LTI Wins the 2018 Stevie® Awards for Great Employers in Two Categories
LTI Recognized as the Winner of 2018 Microsoft App Innovation Award
LTI Tops ITS Challengers List for the second consecutive year in Everest Group’s PEAK Matrix IT Service Provider of the Year 2019


Your Role
Data Scientist

Your Team


Your day at work will be like (Roles & Responsibilities)

Analyze raw data: assessing quality, cleansing, structuring for downstream processing
Applies intellectual curiosity and deep analytical thinking to mine large data sets for hidden gems of insight and correlation.
Design and implement high performance, accurate, scalable and robust analytical models in support of product and project objectives
Evolve the approach for the application of machine learning/deep learning to existing program and project disciplines
Collaborate with engineering team to bring analytical prototypes to production
Work experience in TAX domain is plus
Generate actionable insights for business improvements
Lead development and implementation of scalable algorithmic solutions for real-time operations and information flow systems
Ensure advanced agile standards are maintained in research, development, QA, and implementation phases
Ensure excellence in delivery to internal and external customers
Help establish standards in machine learning and statistical analysis to ensure consistency in quality across projects and teams and identify relevant process efficiencies


This job might be for you if you have the following skills (Skills, Experience)

Required Skills & Competencies
Advanced level proficiency with statistical, machine learning modelling techniques such as regression, decision trees, neural networks, support vector machines, supervised/unsupervised clustering techniques, experimental test design, etc.
Expert theoretical knowledge of machine learning modelling techniques and advanced applied skills in developing predictive targeting models within distributed computing platforms such as Hadoop, AWS, Azure, GCP using one or more tools like Spark, Scala, SAS, R, Python, Bayesian, H2O, Storm, Yarn, Kafka
Must have experience in statistical programming in R, Python, TensorFlow. SAS/SPSS/MATLAB are plus
Experience in Text Analytics
Experience working in a Unix/Linux environment for automating processes with shell scripting
Superior analytical skill combined with business discipline. Ability to perform insightful and actionable quantitative and qualitative analysis of the business.
Strong verbal and written communication skills coupled with demonstrated prior leadership within large teams
SQL: Data Warehouse, Teradata SQL
Big Data: Azure Storage, experience in any one flavor – Cloudera/Hortonwork/MapR
Reporting: Power BI, Excel

Additional Qualifications
5 to 10 years of experience
Full Time Bachelor's / Master's degree in Statistics, Applied Mathematics or Computer Science
Extensive experience applying machine learning algorithms, predictive modeling, data mining, and statistical analysis to solve business problems..


You will stand out if you have the following
(Good to have)


Your Place of work

Shivajinagar, Pune"
