Job Title,Description,Company Name,Location,Unnamed: 4,Unnamed: 5
Research Analyst,market research analystâ 0 â2âyearsâ responsibility â market research recommend list augmentation â generation specialistâ market research â primary secondary â go market recommendation social medium reaching gen â deliver prospect list sale start engaging â proficient inâdiscoverorg linkedin âseamless ai zoominfo google jigsaw etc â custom report dashboard â workflow process execute system marketing sale cycle â generate lead online market research â creating database scratch across industry vertical forâglobalâmarketâ analyseâall sale lead responsible identifying right decision maker based upon standard criterion organization â carried email campaign sending mass email respective inside sale rep across aâparticular region â skillsâandâjob competency required â working knowledge onâfreshsalesâcrm â linkedinâsales navigatorâresearch â microsoft excel â intermediate mandatory â written verbal â â qualification requirement â strong management analysing skillsâ english language writing personalityâ bachelor degree qualification reputable university collegeâ,"Nuvento
4.0",Kerala,,
Research Analyst,responsibility collect consumer competitor market place consolidate information actionable item report presentation business objective design survey discover prospective customer preference compile analyze statistical using modern traditional method collect perform valid reliable market research swot analysis interpret formulate report make recommendation use online market research catalogue finding database provide competitive analysis various company market offering identify market trend pricing business model sale method operation evaluate program methodology key release angle release correct remain fully informed market trend party research implement best practice requirement proven market research analysis interpret large amount multi task strong presentation knowledge statistical package database m office search engine web analytics business research tool acumen familiarity crm program adequate knowledge collection method strong analytical critical thinking,"Prefme Matrix Private Limited
5.0",Indore,,
Research Analyst,required 6 month candidate must strong technical knowledge analytical written eye patent analyst perform patent search using various technique database analysis cutting edge technology constantly patent analyst assigned patent related project involve studying understanding emerging technology conducting various type patent search candidate shall responsible interacting inventor current opening candidate electrical electrical electronics computer science mechanical domain,"Icuerious
4.3",SAS Nagar,,
Research Analyst,department description responsibility collect analyze process financial market various source database utilized integrity financial market information complete timely database reliable 10 audit resolution fix recommendation market specific guideline audit resolution sign creation refinement market specific guide reliable provide reliable demographic statistical financial market internal database internal external clientele focus ensuring integrity financial market information fulfill research analytical market study need required requested external client order procure retain future current business support client query involves reporting maintaining record done required undergraduate degree commerce business management finance accounting economics equivalent able effectively content market handled computer literacy effectively use database software collection processing content numerical understanding financial collected processed analytical orientation accuracy knowledge financial market accountancy needed effective understanding assigned content market graduate commerce business management finance accounting economics equivalent computer literate numerical analytical oriented knowledge accountancy understanding financial market successfully completed internal department training additional prerequisite production support completed line training use factset workstation,"FactSet
3.7",Hyderabad,,
Research Analyst,amazon strive earth customer centric people find discover anything want buy online hire world brightest mind offering relentlessly customer innovation creativity built dna encouraged level employment every day solve complex technical business problem ingenuity simplicity making history news weve begun research analyst icqa del5 summary amazon driven obsessive metric analyst play crucial creating unique report available multiple location providing vital insight root cause quality defect inventory adjustment deliverable daily weekly monthly research activity mining reason quality defect prepare daily weekly monthly report inventory quality irdr large adjustment unmatched x top20 report hrv adjustment etc bin management control creation addition deletion bin lock conduct daily training responsible conduct daily skill huddle quality feedback associate stand process associate area required knowledge problem solve tool math analytics proficiency m excel knowledge macro added basic qualification b e mech electronics elec ip min 4 5 yr analytical quality assurance function preferred business analyst amazon team flair crunching generating report action prefer candidate similar tier1 auto component automotive manufacturing electronics industry preferred qualification troubleshooting problem solving desired strong analytical math analysis listening analyzing shop floor process trend recommending improvement knowledge sql visualbasic added use macro simplify report internal description deliverable daily weekly monthly research activity mining reason quality defect prepare daily weekly monthly report inventory quality irdr large adjustment unmatched x top20 report hrv adjustment etc bin management control creation addition deletion bin lock conduct daily training responsible conduct daily skill huddle quality feedback associate stand process associate area required knowledge problem solve tool math analytics proficiency m excel knowledge macro added daily weekly monthly research activity mining reason quality defect prepare daily weekly monthly report inventory quality irdr large adjustment unmatched x top20 report hrv adjustment etc bin management control creation addition deletion bin lock conduct daily training responsible conduct daily skill huddle quality feedback associate stand process associate area basic qualification b e mech electronics elec ip cse min 3 yr analytical quality assurance function preferred business analyst amazon team flair crunching generating report action prefer candidate similar tier1 auto component automotive manufacturing electronics industry use excel mcros simplify report strong analytical knowledge basic sql preferred qualification troubleshooting problem solving desired analyzing shop floor process trend recommending improvement knowledge intermediate advance sql vba visualbasic added,"Amazon
4.3",Gurgaon,,
Research Analyst,oriented enthusiastic research analyst profile responsible analysis insight reporting developed numerator applying qualitative quantitative technique interpreting formulating report analyzing based research finding produce better recommendation responsibility include templated reporting conducted numerator consulting service integrating best practice researching tool convention develop produce customized analysis numerator proprietary solve specific business issue client facing proactive self motivated hand learner recognize trend strong sql knowledge required attention detail analytical provide recommendation strong desire utilize quantitative information solve unique business problem player peer manager must english oral written strong m office equal employer qualified consideration employment without race color religion sex national origin status protected veteran status characteristic protected law,"Numerator
3.9",Vadodara,,
Research Analyst,model colony pune qualification post graduate 1 2 year full time research n report market research working hour ready shift required strong writing manage time efficiently prioritize task fast paced dynamic strong microsoft office word excel powerpoint ready pressure description research associate 1 2 year sr research analyst market research analyst study competitor need want order advise decision profitable analyst usually hold bachelor degree often opt advanced degree certification market research associate help company organization competitor activity customer want need market research analysis requires strong analysis interested prepared gather information present client duty determining good service demand best rate price charge product core function market research associate research associate typically responsible presenting survey finding client includes translating complex numerical survey result package easy graph text translation finding commonly used help client survey result associate involved devising toc demo sample later stage working research report cross domain addition taking survey market research analyst responsible keeping track industry trend general marketing trend,"RESEARCH N REPORTS
3.1",Pune,,
Research Analyst,involves making outbound call different geography order collect primary source responsible generate lead using various search engine willing flexible shift fresher 2 year experienced market research firm education ug graduate pg postgraduate overall percentage final year student apply,"Incisive Research
1.0",New Delhi,,
Research Analyst,research analyst initiate conduct research company monitor performance stock offer recommendation investment adviser investor analyze wide range area based fundamental finance principle stock investment ratio demonstrating high level accountability towards task hand research analyst high performer bring industry exposure deliver result responsibility fundamental research across variety market capitalization industry provide efficiency improving existing process step analysis support mentor research associate team productive result evaluates financial assigned sector stay abreast emerging economic trend development stock market written report including investment recommendation thorough valuation analysis generate investment supplement central research coverage maintain coverage number stock held portfolio sustainability leader strategy risk manager proper risk management procedure advising client attend meeting relevant management required preferred qualification 4 6 year research analyst proven track record achieving performance metric target analyzing company sustainability theme preferred superior analytical problem solving hand rigorous financial statement analysis apply thought timely realization investment opportunity solid decisioning ability collaboration individual contribution articulation wider audience college degree required mba cfa preferred wish part intellistocks shoot resume appropriate profile help intellistocks,"Intellistocks
4.6",Gurgaon,,
Research Analyst,pune india required 0 2 year innoplexus core us ai provide non obvious insight researcher acquiring analyzing word knowledge bioinformatics product leverage proprietary algorithm patent pending technology help life science financial service organization access relevant real time intelligence intuitive insight across life cycle product automate collection curation aggregation analysis visualization billion point thousand source using domain specific language processing ontology computer vision machine learning network analysis right person strong analytical structured problem solving attitude written verbal knowledge m office analytical tool day day use open mind discover approach achieve goal player capability b pharma pharma sc biotechnology sc bioinformatics sc microbiology branch life science excel must bring 0 2 year research scientific pertaining finding answer specific question based product requirement present desired scientific information member client manner easily understood keep pace development publication conference activity etc relevant scientific field requirement summarize research finding making self explanatory excel sheet powerpoint presentation colleague regular discussion member towards discussing progress current finding way furnish missing information working together meet deadline time understanding biological database added exposure database like protein drug literature database preferable innoplexus belief power collaboration teamwork grow alongside creative thinker reality help develop training course knowledge sharing,"Innoplexus
4.0",Pune,,
Research Analyst,functional area industry keywords research analyst involves research analysis commodity market spot future domestic tracking commodity preparing daily news commentary tracking domestic economic development analysing impact commodity market preparation brief research analytical special report visiting market conducting survey desired profile profile description na graduate qualification pg qualification pg course specialization either ug pg qualification,"CC Commodity Info Services LLP
4.4",Mumbai,,
Research Analyst,perform skilled design research project identify source extract analyze document draw sound conclusion communicate result provide technical user support aspect research project responsibility identify collect organize use pricing project provide foundational analysis pricing project review daily quality integrity assist employing price modeling forecasting algorithm assist overseeing timeline benchmark met client partner client timely delivery information use proprietary software application monitor activity fulfill variety operational task train mentor associate required strong quantitative research analytic independently part manage time pay close attention proficiency microsoft office knowledge statistical software,"Transparency Market Research
3.3",Pune,,
Research Analyst,analyst redseer driven motivated analyst redseer given ownership responsibility deliver key component final deliverable conducting primary secondary research manage interview help project provide final recommendation making call expected strong interpersonal moreover redseer entrepreneurial flat organizational structure provide unparalleled learning opportunity form management project management short span time analyst start getting exposure become part key deliverable requirement master graduate eye driven motivated working entrepreneurial setup eager take ownership assignment around 0 2 year conducting primary secondary research strong interpersonal relationship building conducive building time management organization general awareness must responsibility conducting primary secondary research key research consulting deliverable tight deadline research need collected correlated making call ad hoc short term research engagement tight deadline ensuring redseer quality deliverable engagement managing requirement expectation different aspect project bangalore,"RedSeer Management Consulting
3.8",Bengaluru,,
Research Analyst,summary south asia regional office food policy research institute ifpri seek qualified serve research analyst one year renewable appointment based india responsible conducting scholarly research understanding contribution key social economic expenditure towards agricultural income poverty reduction across different state india south asian country interested must authorization india essential duty specific duty include limited assist handling public expenditure disaggregated assist research instrument analytical tool conduct analysis statistical analysis econometric analysis conduct literature review synthesis assist preparing large datasets public access co author report edit publication assist preparation paper donor report maintain applicable website annotated bibliography project inventory develop documentation manual learning material needed reply internal external request duty assigned required qualification bachelor degree economics agricultural economics statistic public policy related field plus two year relevant master degree mentioned field study demonstrated coordinating activity field assisting coordinating compilation field survey south asia demonstrated effective interaction coordination collaborator project partner travel drafting analytical mind econometric cross section panel analysis,"IFPRI (International Food Policy Research Institute)
3.8",New Delhi,,
Research Analyst,post graduate preferably mba 1 year market research agency processing analysis knowledge sa spss added keynoteresearch qualified motivated individual exceptional interpersonal analytical thinking verbal written problem solving interested working fast paced dynamic rewarding meet requirement forward cover letter mentioning relevant career keynoteresearch,Keynote Research,Mumbai,,
Research Analyst,purpose research analyst perform research gather help market service role responsibility gathering analyzing main responsibility research analyst must oriented often precise analysis research analyst marketing ambc project lm training coaching colleague education requirement research active listening critical thinking complex problem solving needed convert complex finding understandable document ppts table graph written report knowledge medium production dissemination technique method familiar technique market research focus group interview questionnaire survey poll internet search organization presentation professionalism required interpersonal strong written analytical numerical accuracy attention effectively prioritize execute task gather consumer competitor market condition responsible find anything google world ambc recruiter analyst leader developer responsible find better candidate provide best practice solution client price match best solution competitor start sound research research analyst involve interaction requirement provide description profile candidate accordingly preparing research report jd given onshore offshore technical opening position responsible find chisel convert information precisely required target audience full time total 1 year preferred remotely temporarily covid 19,"AMBC Inc.,
4.3",Madurai,,
Research Analyst,overview research consulting project related information technology author research report insight industry periodically liaise industry participant across ecosystem track trend market responsibility continuously monitor market provide insightful quantitative strategic analysis client research report interact executive corporates government public sector enterprise specialist ecosystem analyze market trend collate dissect analyze conduct analysis competitive benchmarking strategic recommendation business compelling research report powerpoint presentation contribute directly market intelligence project using specialist industry knowledge research strategic analysis strategic contribution incisive market intelligence document company market sector leveraged c executive short mid long term business planning qualification 2 5 year bachelor engineering master preferred mba m required 2 year market research analysis commercial academic writing industry report consulting industry 2 year marketing sale alternatively corporate strategy division company absence either industry desire b2b intelligence consulting equipped strong acumen analytics acceptable strong acquire analyze manage information verbal written natural player self starter strong independently organizational time management project management command microsoft excel adept creating compelling powerpoint presentation competent business writing benefit best industry,"Frost and Sullivan, Inc.
3.1",Maharashtra,,
Research Analyst,objective support research accumulation knowledge research initiative time research analyst become research analyst analyst leader specialist skillsets domain expert remote prefer analyst timing responsibility administer coverage location supplier collect latest available information assigned target primary secondary source knowledge financial term able read analyse annual report depth knowledge economic indicator gdp inflation impact economy adequate knowledge outsourcing industry economic geo political situation different country able identify risk opportunity business particular undertaking secondary primary research able retrieve information point using relevant key word various free air search engine able analyze write high quality research report provide insight guidance client monitor news event happen across globe produce event alert client occurs actionable guidance client occur contribute value added analysis customer subscriber able analyze provide relevant insight client qualification post graduate stream known university 1 4 year business market research specifically secondary research covering outsourcing buyer provider emerging market trend sound analysis interpretation computer knowledge m word m excel m power point bpo industry knowledge interpersonal multi tasking quick learning strict timeline apply today updated profile resume,"Neo Group
1.7",Bengaluru,,
Research Analyst,primarily responsible aggregating manually leveraging automation tool business need identifying target market industry domain generating research database leverage source information tool research capture keep adding source information platform researched information implement aggregation rule quality researched communicate confidence achieve daily target assigned internet research email discovery detail name generation list buildexperiences sale marketing preferably industry expected start date 6 7 full time 1 year preferred total 1 year preferred education bachelor preferred remotely temporarily covid 19,"Talkd Pvt Ltd
3.0",Pune,,
Research Analyst,full time responsibility principally responsible creating research report diverse topic finance business strategy economics across multiple industry domain involved conducting primary secondary research preparing customized research report client stringent deadline involve extensive understanding analysis multiple industry sector sound knowledge business fundamental flair writing responsible conducting secondary research topic management business study prepare report presentation case study term paper candidate must fluent english language along vocabulary grammatical candidate creative produce quality work applying post must profound knowledge subject matter produce quality report required background bachelor degree master given preference kolkata email hr picknpaper,Picknpaper,Kolkata,,
Research Analyst,keyskills research operation market research primary research research secondary research quantitative research mba marketing research business research specialization fresher qualification post graduate description primary research profile required vacancy primary research udyog vihar gurgaon shift timing 5 day working rotational shift depends project qualification must graduated stream fresher apply depends interview upto k hand benefit side cab facility required responsibility conducting telephonic interview respondent c executive director etc compiling recording result obtained interview collecting customer demographic preference need helping secondary research required accordance project assigned taking sample tool like hoover one source interested share availability asap industry kpo functional area research operation email cocentrus gmail,COCENTRUS,New Delhi,,
Research Analyst,manage least one include regular interaction strengthen relationship top identifying opportunity solution provider identify opportunity cross sell provide value add client writing proposal conduct scoping effort estimation project pipeline provide prior visibility aid decision making related management india 1 4 year desire qualification graduate post graduate relevant subject,"Exuberant Solutions
3.3",Noida,,
Research Analyst,report founder summary responsible overseeing execution analysis custom marketing research project inception reporting focus study management essential duty responsibility manage project completion must able supervision analyst commitment dedication get done ownership strong must proactive take initiative market research existing client business able solve problem concisely qualification requirement conducting research pharmaceutical client key variety research methodology including line telephone face face knowledge operational component including questionnaire questionnaire program checking coding structure specking checking computer table writing exposure multivariate technique must oriented understanding sampling issue must player education training bachelor master degree required least 1 2 year market research email resume career arrowpointindia name subject line,"Arrow Point Market Research and Insights Solutions
5.0",India,,
Research Analyst,research assignment primarily focus b2b respondent required respondent convince participate research survey take questionnaire capture response phone responsibility primarily involved conducting research survey phone national respondent perform secondary research generate lead using various tool directory website conduct survey c industry expert collect feedback,"High Beam Global
3.8",Gurgaon,,
Research Analyst,greyb operation people think develop depth understanding technology precise individual think tech enthusiast better say tech geek want stay date happening industry apply essential able technology accurately analytical e able derive insight task independent creative thinking require people directed able adapt technology fluent written verbal exposure m office though mandatory,"GreyB
3.6",India,,
Research Analyst,responsibility primary responsibility find relevant information customer prospect organization across world internet social medium online database print medium specifically conduct internet based primary secondary research find required information target organization write document information present pre decided format monitor document relevant development news target organization identify internet research sale opportunity target organization maintain date information target organization industry profile class graduate postgraduate 1 2 year similar role mba commerce economics graduate pgs market research market intelligence equity research preferred research oriented person comfortable qualitative quantitative written oral oriented strong analytical bent mind presentation player,"CommLab India
3.0",Secunderabad,,
Research Analyst,responsibility duty devise evaluate method collecting survey questionnaire etc gather market condition conducting extensive market research using various research technique given industry input accurately database tele verification correct research information large variety website accuracy using online research tool linkedin zoom info bloomberg lead411 jigsaw factiva hoover onesource reuters etc required qualification primary secondary research discovery b2b research mining database management analysis database cleansing database verification database formatting excel must benefit learning opportunity,"KIA Biz
4.2",India,,
Research Analyst,responsible designing research interpreting formulating report making recommendation based upon research finding accomplish task define document overarching business object apply qualitative quantitative technique interpret produce substantiated recommendation present finding recommendation responsibility interact document research objective scope research design questionnaire moderator guide necessary captured compile conduct depth analysis using traditional advanced method interpret formulate report make actionable recommendation making presentation answering question instilling confidence client catalogue finding database generate analysis reporting could provide additional insight performance take ownership research assignment entrusted extended produce impeccable quality output interact regularly project member qualification 5 7 year industry sector self starter entrepreneurial spirit strong analytic critical thinking exceptional written oral presentation ability excel powerpoint analytical tool like spss etc bachelor advanced degree statistic mathematics economics apply submit cover letter resume portfolio job voice co submission without cover letter resume portfolio considered,Voiceover,Gurgaon,,
Research Analyst,understanding primary research requirement across industry globally identifying relevant executive subject matter expert smes research project vetting smes gauge relevance project hand recruiting smes pool network advisor thereby participate paid consulting engagement type full time walk remotely temporarily covid 19,"Knowledge Ridge Pvt. Ltd
5.0",Pune,,
Research Analyst,research analyst designated business researcher responsible managing executing various research aspect one asset project product primary focus developing testing necessary logic research validation collection focus product fresher apply post considered 6 paid internship program option ppo pre placement offer based performance internship program monthly stipend inr 10 000 certificate completion provided completion internship responsibility duty conduct secondary research online proprietary third party source package research finding ready product independently manage research assignment either part ongoing engagement part business effort conducted firm analyze quantitative qualitative identify relevant finding education highest qualification graduation b,"Fine Jobs
5.0",Gurgaon,,
Research Analyst,code research analyst gurgaon qualfication b bba ba mba 1 0yr per jd mentioned responsibility per jd mentioned range 18k 40k vacancy mul 3k description research analyst educational qualification b bba ba mba candidate 01 year bpo kpo shall considered role responsibility research assignment primarily focus b2b respondent required respondent convince participate research survey take questionnaire capture response phone primarily involved conducting research survey phone national respondent perform secondary research generate lead using various tool directory website conduct survey c industry expert collect feedback requirement graduate ,infinity jobs,Gurgaon,,
Research Analyst,summary generating high quality intra day recommendation conducting thorough technical analysis maintaining high degree accuracy responsibility duty generating intraday trading recommendation currency derivative forex equity commodity developing learning understanding trading strategy based technical call maintain daily track record recommendation provided retention renewal along satisfaction training respective market training product training etc providing complete research support ticket solving preparation daily market report maintaining accuracy profitability call generated monitoring reporting controlling potential risk issue ensuring target achievement maintaining compliance keeping track daily market news domestic assisting term track sheet p l healthy relationship regular reporting mentor trading improvisation strategy required qualification qualification mba finance chartered market technician cmt added deep understanding generating intra day call nism x investment advisor 1 2 certification mandatory profound understanding financial market pressure steer ambiguous situation fast paced dynamic dynamic aggressive passionate personality strong analytical decision making proven generating intra day recommendation versed either equity commodity segment strong analytical conceptual reasoning strong analytical critical thinking,"CapitalVia
4.2",Indore,,
Research Analyst,hiring business research analyst uk canada patna office description requirement market research outbound voice process prospect database internet research based tele calling verification list management m excel sheet skill set english required proficiency internet m office basic m excel knowledge applying basic formula sorting filtering etc prior telemarketing analytic added qualification bachelor degree technical background 0 2 yr fresher welcome grow timing walk 11 00 5 00 pm mon fri office address patna markable solution c surajpura house near karlo automobile sahdev mahto marg boring road patna bihar,"Markable Solutions
4.0",Patna Rural,,
Research Analyst,kabadiwalla connect award winning provides waste collection processing solution city developing world pioneering business process ict based technology kabadiwalla connect integrates informal ecosystem reverse logistics supply chain helping brand waste management company recover post consumer waste cheaply efficiently inclusively city developing world recognition mit ellen macarthur foundation world bank world economic forum dubai expo2020 launch circular innovation ecosystem strongly aligns united nation sustainable goal helping divert waste away landfill increasing livelihood opportunity informal sector research analyst help manager creating business plan business presentation provide insight plan project research information related business co ordinate day day operation responsibility duty budget financial plan using excel google sheet business model using excel google sheet project plan prepare business plan investor prepare application grant funding presentation related marketing business perform statistical analysis come insight research market signal operation process technology organise documentation research information monitoring collected related current operation project developing insight related current operation project help co ordinating manager field implementation team using use excel macro must business presentation using powerpoint google slide must knowledge business financial concept must co ordinate manger field implementation team creating financial plan business plan etc analysis academic researcher analytical mind creative thinking education mba preferable required bachelor engineering commerce type full time pay 000 00 000 00 per total 1 year preferred education bachelor preferred remotely temporarily covid 19,"Kabadiwalla Connect
5.0",Chennai,,
Research Analyst,research analyst undertake following responsibility understanding company product process core competency raw material machinery utilised researching alternative raw material supplier locally globally researching latest technology machinery available market studying application help build better product finding avenue market product visiting potential customer acting link studying patent relating field operation gathering competitor analysing import pricing quantity finding opportunity export identification key personnel human resource various position documenting filing easy access later date interested resume career indtextile knowledge computer keen interest online field research interpersonal must proficient spoken written english assimilate analyse information interested resume career indtextile,Shakti Cords,Madurai,,
Research Analyst,name research analyst research analyst industry kpo bpo udaipur 0 5 year best industry education graduate description research analyst survey customer preference statistical order support customer decision making process regarding product design price promotion researcher able analyze autonomously qualitative trend strategy competition aiming increasing competitiveness responsibility quality assurance guideline procedure eye customer satisfaction sale success perform quality assurance feedback related quality audit member towards compliance policy procedure leader training department quality consistency compile maintain monitor record distribute quality assurance standard fluent english written english proficiency comprehension writing analytical internet research computer required english proficiency comprehension writing analytical internet research computer required interact customer provide process information response inquiry concern request product service accurately process record transaction using computer designated tracking software offer alternative solution appropriate objective retaining customer client business collect consumer competitor market place consolidate information actionable item report presentation business objective design survey discover prospective customer preference compile analyze statistical using modern traditional method collect perform valid reliable market research swot analysis interpret formulate report make recommendation use online market research catalogue finding database provide competitive analysis various company market offering identify market trend pricing business model sale method operation evaluate program methodology key release angle release correct remain fully informed market trend party research implement best practice proven research analysis interpret large amount multi task strong presentation knowledge statistical package spss sa similar database m office search engine web analytics business research tool acumen familiarity crm program adequate knowledge collection method working knowledge warehousing modelling mining strong analytical critical thinking,Rudr Consultancy Services,Udaipur,,
Research Analyst,jobresponsibilities competency generate intraday positional recommendation equity commodity market generate detailed research report based technical analysis generate special report based market related news take constant feedback customer service practical knowledge capital market knowledge technical fundamental analysis general report based technical fundamental analysis multiple task simultaneously 1 year relevant field preparing daily weekly outlook market knowledge technical analysis software like tickerplant metastock etc expected hour full time day hour monday saturday 9 00 6 p required education mba finance 1 year working research analyst nism investment advisor level1 2 share resume gangabai shelbyglobal,Shelby Shielding Futures,Bengaluru,,
Research Analyst,1 saket role responsibility member business research research analyst play active providing research support industry related assignment monitoring sharing business industry knowledge support market business effort requirement degree holder business commerce economics related subject master degree preferred wide understanding economic business industry investment issue critical thinking analytical highlight point view oriented business writing internet savvy strong working knowledge m office attribute include creative mind self motivated interpersonal willing travel extensively 0 2 year,"ndlo consulting
3.5",Saket,,
Research Analyst,reporting product head equity commodity accountability generating high quality intra day recommendation conducting thorough technical analysis maintaining high degree accuracy indore p role responsibility generating intraday trading recommendation equity commodity developing learning understanding trading strategy based technical call maintain daily track record recommendation provided retention renewal along satisfaction training respective market training product training etc providing complete research support ticket solving preparation daily market report maintaining accuracy profitability call generated monitoring reporting controlling potential risk issue ensuring target achievement maintaining compliance keeping track daily market news domestic top proficiency mba finance chartered market technician cmt added 2 5 year technical analysis deep understanding generating intra day call nism x investment advisor 1 2 certification qualification b tech mca reputed institute web javascript html5 css3 node j,FintastIQ,Indore,,
Research Analyst,b e mech electronics elec ip cse min 3 yr analytical quality assurance function preferred business analyst amazon team flair crunching generating report action prefer candidate similar tier1 auto component automotive manufacturing electronics industry use excel mcros simplify report strong analytical knowledge basic sql amazon strive earth customer centric people find discover anything want buy online hire world brightest mind offering relentlessly customer innovation creativity built dna encouraged level employment every day solve complex technical business problem ingenuity simplicity making history news begun research analyst icqa del5 summary amazon driven obsessive metric analyst play crucial creating unique report available multiple location providing vital insight root cause quality defect inventory adjustment deliverable daily weekly monthly research activity mining reason quality defect prepare daily weekly monthly report inventory quality irdr large adjustment unmatched x top20 report hrv adjustment etc bin management control creation addition deletion bin lock conduct daily training responsible conduct daily skill huddle quality feedback associate stand process associate area required knowledge problem solve tool math analytics proficiency m excel knowledge macro added basic qualification b e mech electronics elec ip min 4 5 yr analytical quality assurance function preferred business analyst amazon team flair crunching generating report action prefer candidate similar tier1 auto component automotive manufacturing electronics industry preferred qualification troubleshooting problem solving desired strong analytical math analysis listening analyzing shop floor process trend recommending improvement knowledge sql visualbasic added use macro simplify report internal description deliverable daily weekly monthly research activity mining reason quality defect prepare daily weekly monthly report inventory quality irdr large adjustment unmatched x top20 report hrv adjustment etc bin management control creation addition deletion bin lock conduct daily training responsible conduct daily skill huddle quality feedback associate stand process associate area required knowledge problem solve tool math analytics proficiency m excel knowledge macro added daily weekly monthly research activity mining reason quality defect prepare daily weekly monthly report inventory quality irdr large adjustment unmatched x top20 report hrv adjustment etc bin management control creation addition deletion bin lock conduct daily training responsible conduct daily skill huddle quality feedback associate stand process associate area troubleshooting problem solving desired analyzing shop floor process trend recommending improvement knowledge intermediate advance sql vba visualbasic added,ASSPL - Haryana,Gurgaon,,
Research Analyst,research project take day several week complete involve gathering analyzing synthesizing presenting information using structured methodology framework responsibility preparation analysis financial model forecasting financial statement valuation model market sizing etc preparing valuation model using dcf comparable valuation eva analysis etc assist client research delivery member articulating refining research request project craft effective search strategy gather relevant information leveraging broad resource utilize secondary primary research source technique organize analyze synthesize summarize information using appropriate analytical methodology framework conduct quantitative analysis e g statistical analysis financial analysis etc necessary communicate research result creation structured product memo spreadsheet report presentation etc complete ad hoc research knowledge building business project necessary general qualification perform successfully individual must inquisitive superior problem solving analytical quantitative established track record creatively retrieving analyzing complex business information synthesize information diverse source present finding clear concise fashion must written verbal interpersonal required managing multiple simultaneous project demanding deadline setting strongly preferred education mba full time two year ideally research organization remuneration competitive ncr,Manish Kapoor & Associates,New Delhi,,
Research Analyst,0 1 year nasik description duty responsible researching analyzing interpreting presenting related market operation finance accounting economics customer information conduct research across wide range assignment dashboard graph visualization gather document detailed business requirement using appropriate tool technique identify area increase efficiency automation process various process document sop checklist required profile required ability research analytical capability understanding financial concept knowledge tool technique analysis scope structure deliver clear visibility timeline knowledge modelling cleansing enrichment technique carry quality control validation linkage produce clear graphical representation visualization verbal written keyskills financial concept secondary research advanced excel market research desired profile refer description education pg mba pgdm specialization profile decimal point analytics private limited decimal point analytics technology enabled analytics focussed financial service industry,"Decimal Point Analytics
3.6",Nashik,,
