Title,Location,Company,Salary,Sponsored,Description
Senior Data Scientist,"Zakhir Nagar, Delhi",iNICU Medical Private Limited,None,Organic,Experience in handling large data sets for Healthcare Industry.Looking for an experienced Senior Data Scientist in healthcare big data domain which will…
Data Scientist,"Chennai, Tamil Nadu",Applied Data Finance,None,Organic,Strong with programming languages like Python and data processing using SQL or equivalent.Experience with NoSQL and distributed data processing technologies…
Data Management Analyst,"Chennai, Tamil Nadu",Barclays,None,Organic,"This includes various data, analysis, and data update requests.Performance data would include preparation of data for yearly appraisal, stack ranking and…"
Data Engineer,"Bengaluru, Karnataka",Quaero,None,Organic,"Your role is to continue driving this evolution, and to support further market penetration, through the rapid delivery of new features that delight our end…"
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
"Technical Architect, Analytics Data Scientist","Hyderabad, Telangana",Invenio Business Solutions,None,Organic,"Define data lakes and collect the data from multiple legacy systems.Evaluate data visualization tools and finalize.B Tech, M Tech, MCA, Post Graduate."
Data & Applied Scientist 2,"Bengaluru, Karnataka",Microsoft,None,Organic,"Solid understanding of probability, statistics, machine learning, data science.We are a team of applied scientists working on machine learning components in…"
Data Analyst,"Connaught Place, Delhi, Delhi",Edunuts,None,Organic,"Enter data into prescribed computer database, files and forms.Review data for deficiencies or errors, correct any incompatibilities if possible."
Senior Data Scientist,"Hyderabad, Telangana",Karvy Analytics,None,Organic,"The role will require a deep understanding of Computer Vision, deep learning, machine learning techniques and you will be part of a highly focused development…"
Data Scientist,"Bengaluru, Karnataka",Sequretek,None,Organic,Techniques to real-world data sets.Experienced wrangling large volumes of data and applying machine learning techniques towards real product and business…
Manager - Analytics & Insights,"Mumbai, Maharashtra",Procter & Gamble,None,Organic,"Shown success at deriving insight from data and successfully.Analytics tools to dig deep in the data, identifying key business drivers and."
Quality Analytics Internship,"Pune, Maharashtra",Bewgle,"₹15,000 a month",Organic,"Test data for test cases 7.Bewgle uses cutting-edge AI and machine learning to help brands and e-commerce companies to collect, understand, and leverage…"
Data Analyst(Remote),Maharashtra,eCloudChain,None,Organic,We are looking for a passionate and experienced data analyst to join our Cloud team.Data visualization skills to create powerful Dashboards that transform…
"1481 - Scientist, Quality Manager","Secunderabad, Telangana",Certara,None,Organic,"Work closely with Data analysts and Data reviewers and train them with specifications, data standards, check lists and recommend right ontologies for data…"
Business Analytics Internship,"Noida, Uttar Pradesh",Headsup Corporation,"₹8,000 - ₹15,000 a month",Organic,"Liftit is a digital marketing agency.We lend our unique dedicated assistance to online marketing, design, content creation, website development, and app…"
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
Data Scientist,"Hyderabad, Telangana",ProKarma India,None,Organic,Should have passion for playing with data and finding insights in data.Strong experience in analyzing time series data and finding trends.
Bioinformatic (Data Scientist) -Variant analyst,"Pune, Maharashtra",Innoplexus,None,Organic,"Understand Biological data, molecular biology, computational biology, proteomics and genomics data.Understanding of Biological data and databases is a plus."
Data Analyst,"Gurgaon, Haryana",GroundTruth,None,Organic,Present the analysis in crisp and clear manner for solving location data anomalies/issues.This will be an exciting and challenging role that will enable you to…
Data Analyst,"Noida, Uttar Pradesh",Forever Placement,"₹15,000 - ₹25,000 a month",Organic," Acquire data from primary or secondary data sources and maintain databases/data systems. Develop and implement databases, data collection systems, data…"
Machine Learning Engineer,"Gandhinagar, Gujarat",Kshatrainfotech pvt ltd,None,Organic,"A prominent AI/Image processing and App Development Company based in India.Kshatrainfotech was founded in the year 2015, focusing on bridging the gap between…"
Machine Learning Engineer,"Bengaluru, Karnataka",Noodle.ai,None,Organic,Exposure to No SQL data stores such as MongoDB/ Redis/ ElasticSearch/ Cassandra.Demonstrated energy and passion that extends beyond your field of study – Are…
Data Analyst with General Ledger Implementation,"Mumbai, Maharashtra",Larsen & Toubro Infotech Limited,None,Organic,"Business Analyst /Data Analyst with experience in accounting domain .Understanding of accounting - General Ledger, Basic journal entries, Charts of accounts."
Data Scientist,"Bengaluru, Karnataka",loyalytics consulting,"₹5,00,000 - ₹9,00,000 a year",Organic,2-4 years real world experience working as a data scientist.We are looking for a passionate Data Scientist to turn data into meaningful information that can…
Data Quality Analyst,"Bengaluru, Karnataka",Joulestowatts Business Solution,None,Organic,"Strong knowledge and experience in data related activities (data quality, data governance, metadata, data management, data standards, data structures, data…"
