Title,Location,Company,Salary,Description
Sr. DevOps Lead,India,Larsen & Toubro Infotech Limited,None,"8 years' experience as an Ops/DevOps Team Lead 12 years’ overall experience working on a team following DevOps methodology A deep understanding of DevOps tools, processes, and best practices Expert knowledge of configuration management, orchestration, containerization, deployment automation Experience working with application developers, project managers and other stakeholders in a fast-paced, high-availability environment where the focus is on application performance, availability, and customer satisfaction Contribute to the selection of the underlying platforms to manage the application stack defined by Dev and Architecture Contribute to defining the configuration of hosting environments based on requirements provided by Dev, Architecture, and infrastructure Build a process to automate the deployment of hosting environments Automate service restarts and other maintenance and support tasks Drive the implementation of a configuration management tool that will be used to control all aspects of the application hosting environments Drive the implementation of an orchestration tool to automate management of the applications, services, and the hosting environments Apply version-control to DevOps tool configurations to help align the requirements for the hosting environments to each new release, including platform upgrades Automate the deployment process for UAT and Production environments and make the same process accessible to Dev and SQA teams to use in Dev/SIT/SQA environments Design and build the logging & monitoring solution for the applications, services, and hosting environments. Ability to act as SME to work with development team and support teams to request and implement effective logging/monitoring/alerting and capacity management Responsible for ongoing maintenance of the application hosting environments and the systems that support them Responsible for operationalization of new automated platforms, including runbook documentation Maintain up-to-date knowledge of core DevOps and related technologies Interact with multiple internal/external (including clients) stakeholders to provide both project and steady state support for supported Ops platforms across multiple applications/environment/instances. Participate in annual disaster recovery (DR) planning and testing. Familiarity with virtualization and cloud technologies, including VMware ESXi 6.0, AWS Familiarity with modern web application architecture & technologies, including AngularJS and Spring Boot. Solid conceptual understanding of infrastructure and technology stack for achieving HA and DR ready implementations. Advanced understanding of core TCP/IP v4 network concepts to provide in segregated network environment (intranet/DMZ/extranets). This would include understanding of DNS, routing, load balancing, firewall/ACLs, etc. Ability to work with internal/external parties to conduct/respond/remediate for application/infrastructure vulnerability assessments (VAs) processes. Relevant Tools & Technologies: Configuration Management: Ansible, Puppet, Chef, Saltstack Orchestration: OpenShift, VMware, Pivotal Cloud Foundry, Containerization: Docker, Kubernetes, AWS EKS Continuous Integration: Jenkins, Bamboo, Bitbucket Monitoring: Nagios, Icinga, ELK Stack, Prometheus Scripting: Python, YAML Cloud & Virtualization: VMware, AWS Artifact Repository: Nexus Other Tools: RHEL, Git, Yum Repository, Syslog, Graylog"
Production Support Engineer,"Bengaluru, Karnataka",JoulestoWatts Business Solutions Pvt Ltd,None,"Job Opening with one of our ""Product MNC Client""
Years of experience : 2.5 - 5 years,
Expectation : Candidate for infrastructure support, capable of handling infra issue, CI/CD pipelines, Devops etc, candidate to be involved in RCA.
Skills : Candidates with MySql database, with data base admin knowledge
Good understanding of Linux OS / Architecture & Scripting
Python & Java for scritping purpose
Job Types: Full-time, Contract
Experience:
total work: 2 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Cloud DevOps Professional,"Bengaluru, Karnataka",Siemens AG,None,"Job Summary:
Responsible for gathering integration requirement from Partners to design, implement, test and maintain cloud integration scenario in effective, efficient and secure manner.

Responsibilities:
Designing, developing and maintaining cloud integration scenarios which are compliant with Healthcare ISEQ policies. Devise technical solutions for ensuring highest level of security for the IT services. Design and Develop integration use case based on specification. Plan to automate everything. Keep the integration scenario up to date, use of best practice and continues improvement of integration use case in collaboration with partners, effectively and efficiently handling incident. Take ""ownership-to-resolution"" of incident and confirm resolution with the end user. Provide uptime as per agreed SLA. Keep infrastructure up to date all the time. Performance testing and fine tuning of the configurations for Siemens connectivity services and related projects.

Knowledge skill and ability
Works well within a team environment.
Experience with Agile Software development methodologies
Experience with automation tools and scripting languages-Javascript etc.
Integration experience with Snaplogic is preferred.
Experience with EC2, ELB, EBS, S3, VPC, IAM, SQS, Dynamo DB, Rout53, Lambda, Cloud Watch, Cloud formation, AWS
PrivateLink , Active directory, OAuth, SAML, VPN tunnel and AWS Transit Gateway etc.
Experience with NGINX Proxy and Checkpoint Firewall, understanding of networking concepts, firewall configurations,
Proxy and reverse proxy etc.
Experience with SaaS application ServiceNow, Workday, SAP etc.
Advanced troubleshooting skill

Educational Qualification: Bachelor's degree in Computer Science Engineering or equivalent experience.
Certifications: AWS Certified associate or Professional level certificate.
Experience: 4+ years of AWS/Azure cloud technology experience

Organization: Siemens Healthineers
Company: Siemens Healthcare Private Limited
Experience Level: Mid-level Professional
Job Type: Full-time"
L4 Windows Engineer,"Chennai, Tamil Nadu",Barclays,None,"Job Title: L4 Windows Engineer
Location: Chennai

As an Infrastructure Engineer we expect you to possess a healthy mixture of both technical support and development skills. Successful candidate would have an expert knowledge of server infrastructure (Windows Server OS) and desired state configuration management tools (preferably Chef), facilitating technologies and driving the change in Server infrastructure.

What will you be doing?
Enhance vulnerability management automation, develop patching framework for Windows Server estate and contribute to patching content releases
Development and drive of improvements in Server Build and corporate toolsets, focusing on process optimization and establishment of best practices
Provide expertise and technical support to application or infrastructure teams and your colleagues - you may be asked to dive in to a project or to work on incidents
Participate in driving adoption and use of Chef across organization - you will be required to code in python, ruby and Chef DSL
Build relationships with internal Barclays clients, discuss and understand their infrastructure needs both on a practical and commercial level. Provide input/influence to design activity.
What we’re looking for:
Development Techniques and experience from tool/application development using PowerShell, C#, Ruby, Databases
""Internals level"" knowledge of all versions of Windows Server
Enterprise experience of Server Build and Deployment, Security Configuration
Experience with Desired State Configuration tools
Skills that will help you in the role:
Cloud Infrastructure
Chef
Agile & Lean methodologies, DevOps
Where will you be working?
Chennai
Be More at Barclays
At Barclays, each day is about being more – as a professional, and as a person. ‘Be More @ Barclays’ represents our core promise to all current and future employees. It’s the characteristic that we want to be associated with as an employer, and at the heart of every employee experience. We empower our colleagues to Be More Globally Connected, working on international projects that improve the way millions of customers handle their finances. Be More Inspired by working alongside the most talented people in the industry, and delivering imaginative new solutions that are redefining the future of finance. Be More Impactful by having the opportunity to work on cutting-edge projects, and Be More Valued for who you are.
Interested and want to know more about Barclays? Visit home.barclays/who-we-are/ for more details.

Our Values
Everything we do is shaped by the five values of Respect, Integrity, Service, Excellence and Stewardship. Our values inform the foundations of our relationships with customers and clients, but they also shape how we measure and reward the performance of our colleagues. Simply put, success is not just about what you achieve, but about how you achieve it.

Our Diversity
We aim to foster a culture where individuals of all backgrounds feel confident in bringing their whole selves to work, feel included and their talents are nurtured, empowering them to contribute fully to our vision and goals.

Our Benefits
Our customers are unique. The same goes for our colleagues. That's why at Barclays we offer a range of benefits, allowing every colleague to choose the best options for their personal circumstances. These include a competitive salary and pension, health care and all the tools, technology and support to help you become the very best you can be. We are proud of our dynamic working options for colleagues. If you have a need for flexibility, then please discuss this with us."
Devops Engineer,"Bengaluru, Karnataka",Indecomm Global Services India Private Limited,None,"We are hiring DevOps Engineer to design and implement fully automated CI/CD pipelines on AWS and to lay the foundations of infrastructure as code.

We're a software provider with globally distributed development teams releasing integrated products that handle sensitive patient data, utilizing a variety of approaches, languages and ecosystems. It's Linux and Windows in production - a mix of on-prem and cloud - with Ansible, backed by support from our Ops teams.

â€ƒ
We're increasingly moving microservices to AWS and we need you to build slick automated CI/CD configurations, which are repeatable and transferrable and easy for our people to specify and consume.

In parallel, we're embracing infrastructure as code. Collaborating with our DevOps Manager and team, we will welcome your solution design and tooling knowledge as we embark on this positive new chapter.

Milestones

â—Designing and delivering CI/CD on AWS, including compute and storage

â—Designing infrastructure as code solutions, and implementing core aspects

â—Working directly with Scrum teams to build and deploy their services

8.00-13.00 Years"
DevOps Cloud Engineer,"Bengaluru, Karnataka",CloudJournee,None,"Position :
DevOps Cloud Engineer

Work Location :
Bangalore

Joining Period :
Immediate

Experience :
3-5 Years

Key Skills :
AWS, Microsoft Azure, Google Cloud, Jenkins, Chef, Puppet

Job Description:
Good knowledge and Hands-on experience on DevOps tools like Jenkins, Chef, Puppet
Good knowledge on Cloud computing technologies – IaaS / PaaS / SaaS
Hands-on experience on Public cloud – AWS / Microsoft Azure / Google cloud
Linux administration experience (e.g. Ubuntu, RedHat / CentOS)
knowledge on scripting languages like Bash / Perl / Ruby / Python
Knowledge on monitoring systems (e.g. Nagios)
Apache or Tomcat or JBoss implementation/configuration/troubleshooting
Working knowledge on LDAP, SSO
Zeal to R&D with various tools/frameworks, coming up with quick PoCs
Good Communication skills
Good and effective written and oral communication
Interested candidates can mail in their CVs to jobs@cloudjournee.com"
Search DevOps Engineer,"Hyderabad, Telangana",Origin HR,None,"Search DevOps Engineer
Experience: 8+ years
Job Location: Hyderabad

Skills Required:
Hands-on experience with DevOps tools, automating engineering and operational tasks.
Highly knowledgeable and experienced with scripting languages like Puppet, Python, Perl, etc
8+ years of working experience in BigData technologies (Hadoop, Solr, Kafka and Flume) . Solr and Search domain experience is highly preferred.
Big-data operations experience, especially in Kafka and/or Solr.
Strong verbal and written communication skills.
Experience with source control management such as Git and/or SVN.
Development experience in object oriented programming languages such as Java /Scala is preferred.
Evangelize DevOps best practices
Expertise in troubleshooting complex OS, database, file system, network configuration, and application & web server issues
Excellent verbal, written and communication skills
Ability to perform analysis, define new processes and drive technology initiatives and projects
Experience in developing and executing a well-defined approach to implementing change in a Global environment"
"DevOps Engineer II - Bengaluru, India","Bengaluru, Karnataka","RetailMeNot, Inc.",None,"We are looking for a DevOps Engineer II to join our Engineering Operations team. We define, build, and support the AWS infrastructure and tooling needed to power the RetailMeNot platform. We are responsible for ensuring the day to day smooth operation of RetailMeNot's build and deploy workflows, production applications, and infrastructure.

As a member of the team, you'll be responsible for delivering highly scalable and resilient cloud deployment and provisioning solutions. You will be exposed to tools and technology like Kubernetes, Prometheus, CloudFormation, Terraform, and others. You will help automate and streamline the company's operations and processes through innovations in application monitoring and alerting, CI/CD modernization, and other efforts.
Are you someone who enjoys new challenges, working in a rapidly changing environment, learning new things, and applying it all to solve large and impactful business problems? If so we want you to be a part of the team.
What You'll Do
You'll be working closely with Docker and Kubernetes to containerize infrastructure
You will investigate new technologies and tools and recommend those that best fit the team and organization
You will champion automation: tools improvement, process automation and innovation
You will identify and execute on opportunities for increased and improved monitoring and security
You will educate other engineering teams and advocate for scalable and maintainable architectural decisions.

Who You Are
You have a Bachelor's degree in computer science or equivalent STEM field, or equivalent work experience
You have deep understanding of AWS and cloud architectures/services
You have expertise within the container and container orchestration space (Docker, Kubernetes, etc.)
You have experience working with infrastructure provisioning tools like CloudFormation, Terraform, Chef, Puppet, or others
You have experience enabling CI/CD pipelines using tools such as Jenkins, AWS Code Pipeline, Gitlab, or others
You bring a deep understanding and application of computer science fundamentals: data structures, algorithms, and design patterns. You have a track record of delivering successful solutions and collaborating with others.
You take security into account when building new systems

Who We Are
We have an open environment where engineers are given a lot of responsibility and the freedom to make a huge impact
We have lots of smart people to work with and learn from.
We work on large scale challenges with a variety of technologies and believe in an ever-growing diversity of technology platforms

About Us
RetailMeNot, Inc. is a leading savings destination bringing people and the things they love
together through savings with retailers, brands, restaurants and pharmacies. RetailMeNot
makes everyday life more affordable through online and in-store coupon codes, cash back
offers, and the RetailMeNot Deal Finder™ browser extension. Savings are also provided in
consumers’ mailboxes through the RetailMeNot Everyday™ direct mail package, and at the
pharmacy with RxSaver by RetailMeNot.

RetailMeNot is a Vericast business. To learn more, visit http://www.retailmenot.com/corp or
follow @RetailMeNot on social media.

Rewards
We offer an opportunity to be an integral part of a company that eagerly pursues disruption in its space to continue to drive innovation and lead the competition. We are committed to providing an equitable and competitive compensation program that will attract and retain high performing, diverse talent at all levels.
Benefits: RetailMeNot offers all employees a comprehensive and competitive benefits package that includes, but is not limited to, group health insurance, paid leave, paid holidays, and retirement.
Perks: All RetailMeNot employees enjoy awesome perks! From free food and refreshments and a peer-to-peer recognition platform."
Senior DevOps Engineer,"Bengaluru, Karnataka",Pattem Digital,None,"Are you a Senior DevOps Engineer in search of an interesting career opportunity? Seize this opportunity that we have for you.
We are looking for DevOps Engineers to deploy product updates, identify critical production issues, and implement integrations based on our customers’ needs. Apply now if you are a software engineer or if you’re well versed with Ruby or Python, In this job, you will execute and automate operational processes fast, accurately, and securely. If you are looking for DevOps engineer jobs in Bangalore, read on!
Know your work:
As a part of our DevOps Engineer jobs in Bangalore, you should execute new integrations as per customers’ need
Create and execute updates and other fixes
Offer level2 technical support
Create new tools that will bolster our customer experience and reduce errors
Build software to work on the backend systems
Create RCAs for production issues
Dig deep to resolve the technical issues
Automate visualization with your scripts
Create systems for troubleshooting and design procedures
What you need to apply:
Prior experience in DevOps Engineer jobs in Bangalore on a similar role
Great knowledge of AWS
Familiar with databases like SQL
Proven problem-solving mindset and achiever attitude
Engineering graduate or equivalent degree in Computer Science
What you get:
Amazing workplace and colleagues in the IT corridor of Bangalore
Competitive salary at par with the best in the industry
Immense exposure to new technologies
Notice Period & Location:
Number of Positions – 5
Notice Period – 10 days - 1 week (Immediately Joiners Preferred)
Job Type: Full-time
Experience:
AWS: 3 years (Required)
DevOps: 4 years (Required)
Education:
Bachelor's (Preferred)
Licence:
AWS (Preferred)"
DevOps Professionals,"Kolkata, West Bengal",Rebaca,None,"Department: Software
Location: Kolkata
Domain: DevOps
Experience in DevOps tools: Jenkins, Docker, Ansible
Experience in any Scripting language: Bash, Python, Groovy
Experience in Cloud technologies. Should have worked on either AWS or Azure
Experience in CI/CD pipeline
Strong Aptitude, Analytical & Logical skills
Should be proactive and able to work with minimal supervision.
Excellent written & verbal communication skills
Qualification Preferred: BE / B.Tech with Electronics / Computer Science background or PG in Statistics and Mathematics
Experience level : 3 – 4 Years"
Senior DevOps Engineer,"Mohali, Punjab",Skill Hire,"₹30,000 - ₹75,000 a month","JD for Devops
#Min 2 Years Experience required.
#AWS_certified_Solution_Architect/
hashtag
#Network_Engineer (Windows)-
hashtag
#powershell_scripting We're looking for a Senior AWS Network Architect, with focus on Windows servers, to help us with the following:
hashtag
#Devops automation - automatic creation/updating of custom environments
Configuration of AWS for auto scaling + redundancy/failover + multi region hosting
Performing security testing/reviews
KRAs:
1. Create/Maintain deployment scripts
2. Manage deployments on dev, test and production environments
3. Track version history on seperate deployments
4. Monitor application/server health, hardware usage logs
5. Review application and server logs
6. Setup applicaton and webserver dashboards to review/monitor server health
7. Participate with development team in planning deployment architecture
Technical Skills:
1. CI/CD/Dev ops automation using tools like Jenkins
2. Operating systems: Windows, Linux
3. Webservers: IIS, Apache, Nginx
4.
hashtag
#Cloud services: AWS, Azure
5. Working knowlegde of virtualization and dockers
6. Working knowledge of .net framework, SQL server, node.js and websites in general
Job Type: Full-time
Salary: ₹30,000.00 - ₹75,000.00 per month"
Production Support Engineer,"Bengaluru, Karnataka",JoulestoWatts Business Solutions Pvt Ltd,None,"Job Opening with one of our ""Product MNC Client""
Years of experience : 2.5 - 5 years,
Expectation : Candidate for infrastructure support, capable of handling infra issue, CI/CD pipelines, Devops etc, candidate to be involved in RCA.
Skills : Candidates with MySql database, with data base admin knowledge
Good understanding of Linux OS / Architecture & Scripting
Python & Java for scritping purpose
Job Types: Full-time, Contract
Experience:
total work: 2 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
DevOps Engineering - Engineer I,"Bengaluru, Karnataka",FICO,None,"FICO (NYSE: FICO) is a leading global analytics software company, helping businesses in 90+ countries make better decisions. Join our world-class team today and fulfill your career potential!
Job Summary
Collaborate in a devops environment where you will work closely with developers in automating new applications, features, and services.
Support enterprise standards around technology, security compliance and systems interoperability for FICO products/solutions.
Assist in developing scripts to automate development operations functions or processes –Cloud Infrastructure Automation & Orchestration.
Research and implement automation tools to replace existing manual processes and maintenance tasks.
Collaborate with other engineers on design, analysis, architecture/modeling, implementation, unit testing, code reviews and process enhancements.
Optimize performance and scalability as necessary to meet business goals.
Deliver customer solutions using open source and commercial technologies.
Deliver full automation pipeline using CI/CD/DevOps concepts, tools and technologies (Jenkins, Maven/Gradle, Git/Stash, Nexus, Puppet/Chef).
Job Description
he Opportunity
“A DevOps role at FICO is an opportunity to work with cutting edge cloud technologies with a team focused on delivery of secure cloud solutions and products to enterprise customers.” - VP, DevOps Engineering
What You’ll Contribute
Collaborate in a devops environment where you will work closely with developers in automating new applications, features, and services.
Support enterprise standards around technology, security compliance and systems interoperability for FICO products/solutions.
Assist in developing scripts to automate development operations functions or processes –Cloud Infrastructure Automation & Orchestration.
Research and implement automation tools to replace existing manual processes and maintenance tasks.
Collaborate with other engineers on design, analysis, architecture/modeling, implementation, unit testing, code reviews and process enhancements.
Optimize performance and scalability as necessary to meet business goals.
Deliver customer solutions using open source and commercial technologies.
Deliver full automation pipeline using CI/CD/DevOps concepts, tools and technologies (Jenkins, Maven/Gradle, Git/Stash, Nexus, Puppet/Chef).
What We’re Seeking
Bachelor's degree or equivalent in Electronic Engineering, Computer Science or related field.
Experience in a computer engineering position or related occupation.
Familiarity with Technology/Tools/Language –AWS [EC2,S3,VPC] , Python , Docker , Kubernetes , Ansible, (Jenkins, Maven/Gradle, Git/Stash, Nexus, Puppet/Chef),CI/CD, Shell Script
Experience operating highly-available, redundant, public cloud architectures solutions utilizing IaaS and PaaS.
Experience in F5 Load Balancing,NGINX,Groovy would be an added advantage
Drive engineering automation from CI/CD, infrastructure provisioning, monitoring & alerting to developer support.
The candidate will spend 75% of the time in DevOps activities and remaining time in QA for verifying the smoke tests manually or through REST API
Why Make a Move to FICO?
At FICO, you can develop your career with a leading organization in one of the fastest-growing fields in technology today – Big Data analytics. You’ll play a part in our commitment to help businesses use data to improve every choice they make, using advances in artificial intelligence, machine learning, predictive and prescriptive modeling, and much more.
FICO makes a real difference in the way businesses operate worldwide:
Credit Scoring — 150+ billion FICO Scores have been sold to date, making it the most used credit score in the world.
Fraud Detection and Security — 2.6+ billion payment cards globally are protected by FICO fraud systems.
Lending — 3/4 of US mortgages are approved using the FICO Score.
Anti-Money Laundering — our solutions check more than half a billion transactions a day to prevent criminal schemes such as terrorist financing
Global trends toward digital transformation have created tremendous demand for FICO’s solutions, placing us among the world’s top 100 software companies by revenue. We support many of the world’s largest banks, insurers, retailers, telecommunications providers and other firms reach a new level of success.
Our success is dependent on really talented people – just like you – who thrive on the collaboration and innovation that’s nurtured by a diverse and inclusive environment. We’ll provide the support you need, while ensuring you have the freedom to develop your skills and grow your career. Join FICO and help change the way business thinks!
Learn more about how you can fulfill your potential at www.fico.com/Careers
FICO values the benefit that diversity and a culture of inclusion bring to our workplace. We are an equal employment opportunity and affirmative action employer and we’re proud to offer employment and advancement opportunities to all applicants without regard to race, color, ancestry, religion, sex, national origin, pregnancy, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status."
Solution Architect - Devops,"Bengaluru, Karnataka",Multi Recruit,"₹20,00,000 - ₹25,00,000 a year","Job description
Tolerant of Ambiguity and changing environment
Programming skills and Ops skills.
Experience with Jenkins or Azure Pipeline.
Experience and hand on skills with Azure IOT Edge or AWS IOT Green grass.
Exp and hands on skills with Docker,ECS,Kubernetes container security tolls.
4 more years of exp with Azure/AWS/Public cloud.
4 more years of exp of Devops exp or infrastructure exp.
Developing monitoring solutions.
Solid understanding of networking concepts both on premise and in the cloud i.e Load balancer, Azure application, Getways,WAF,DNS,Subnet.

9.00-11.00 Years
Bachelor Of Technology (B.Tech/B.E)"
Python/Django Developer-Trained Freshers/1 yrs Experience,"Hyderabad, Telangana",Thinkpro,None,"Job Summary
B.Tech/MS degree in Computer Science, Engineering or a related subject
Hands on experience with Django, Flask or other Python frameworks
Good understanding of server-side templating languages such as Jinja 2, Mako, etc
Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Cloud deployment and DevOps and Database knowledge
Responsibilities and Duties
Write reusable, testable, and efficient code in Python
Design and implement of low-latency, high-availability, and performant applications
Integration of user-facing elements with server side logic
Implementation of security and data protection
Integration of data storage solutions
Performance tuning, improvement, balancing, usability, automation
Work collaboratively with design team to understand end user requirements to provide technical solutions and for the implementation of new software features
Job Type: Full-time
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Industry:
Electrical Engineering
Work Remotely:
Temporarily due to COVID-19"
Devops Engineer,"Bengaluru, Karnataka",Indecomm Global Services India Private Limited,None,"We are hiring DevOps Engineer to design and implement fully automated CI/CD pipelines on AWS and to lay the foundations of infrastructure as code.

We're a software provider with globally distributed development teams releasing integrated products that handle sensitive patient data, utilizing a variety of approaches, languages and ecosystems. It's Linux and Windows in production - a mix of on-prem and cloud - with Ansible, backed by support from our Ops teams.

â€ƒ
We're increasingly moving microservices to AWS and we need you to build slick automated CI/CD configurations, which are repeatable and transferrable and easy for our people to specify and consume.

In parallel, we're embracing infrastructure as code. Collaborating with our DevOps Manager and team, we will welcome your solution design and tooling knowledge as we embark on this positive new chapter.

Milestones

â—Designing and delivering CI/CD on AWS, including compute and storage

â—Designing infrastructure as code solutions, and implementing core aspects

â—Working directly with Scrum teams to build and deploy their services

8.00-13.00 Years"
Software Engineer -Trainee,"Pune, Maharashtra",Altair Engineering,"₹4,00,000 - ₹7,00,000 a year","Functional Area Other
Industry Type Construction-Engineering-Cement-Metals
Keywords Software Trainee,Linux,Shell scripting,Automation,Python,Cloud computing,Internship,Computer science,high performance computing,Software development life cycle
Job description

In this position the candidate will work on state of the art programs in areas including Systems software, High Performance Computing, Cloud Computing, DevOps.

The project includes application Integration and validation of different software elements, debug and analysis of the issues, automation and performance characterization. The Ideal Candidates should exhibit the following behavioral traits

Excellent work discipline
Self-motivated
Good Communication skills
Team player
Ability to work independently Qualifications

The candidate must possess the below minimum qualifications to be initially considered for this position. Experience listed below would be obtained through a combination of your school work / classes and/or relevant previous job and/or internship experiences.

Minimum Qualifications:

Master s Degree in Computer Science, Computer Engineering, or other science / engineering related field.

Six months experience or equivalent coursework in the following areas is needed:
Linux
Python or shell scripting
Computer architecture and operating systems principles
Understanding of Software Development Life Cycle
Desired Candidate Profile
Profile Description
NA
Under Graduate Qualification
PG Qualifications Any PG Course (Any Specialization)
Note: Candidate should have either UG or PG qualifications"
Service Reliability Operations Engineer,"Bengaluru, Karnataka",NVIDIA,None,"Our technology has no boundaries! NVIDIA is building the world’s most groundbreaking and state of the art compute platforms in the world. It’s because of our work that scientists, researchers and engineers can advance their ideas. At its core, our visual computing technology not only enables an amazing computing experience, it is energy efficient! We pioneered a supercharged form of computing loved by the most demanding computer users in the world - scientists, designers, artists, and gamers. It’s not just technology though! It is our people, some of the brightest in the world, and our company culture make NVIDIA one of the most fun, innovative and dynamic places to work in the world! At the center of NVIDIA's culture are our core values like innovation, excellence and determination and team, that guide us to be the best we can be.
NVIDIA's NSV team is looking for highly motivated System Administrator/DevOps engineers to design, develop and implement a global, dynamic, state-of-the-art Service Reliability Operations Center (known as Mission Control), to provide extraordinary levels of support for our Cloud products and services. As a key member of the Mission Control team, you will partner with other key members of our organization including Site Reliability Engineering, Security Operations Center, DevOps teams, and other datacenter operations partners to help make our services capable of providing near 100% availability. On the rare occasion that an incident occurs, you will be our front line to decrease the frequency and duration of any issue. Working in partnership with the development community the Mission Control team will develop monitors, alarms and alerts to help make the service more reliable and improve our customer experience. Additionally you will be very involved in selecting the technologies that we will use in the Mission Control to help monitor, run and measure the effectiveness of the environment.
What you will be doing:
The team will provide their services 24/7 with a follow-the-sun environment which will span continents.
The heart of Mission Control will be monitoring and running a growing production compute and storage environment.
Every Mission Control team member will utilize alerts and alarms to help prevent issues and incidents when possible. You may also work with the developer community to develop and execute predictive support or diagnostic routines.
You will perform systems administration tasks, network administration tasks, security incident monitoring to drive your actions.
Mission Control team members will work with developers to learn how the service works, then translate that understanding into runbooks which the entire team will use. As new features and functionality are added, you will also update and evolve the runbooks as needed.
You will help discover incidents and issues, including initiating the incident management procedure.
You will bring in subject matter authorities or service owners as needed to resolve issues. Feedback will help us continually improve our service.
Your interpersonal skills will help keep the team engaged through resolution and ensure our client's believe we value their time and effort.
You may perform other tasks that will help us provide extraordinary service levels for our customers.
What we need to see:
Minimum of 3 years’ experience administering open system servers in a Production environment.
At least 2 years’ experience working in demanding Internet, Cloud, or Telecommunications environments in a Systems Administration, DevOps, SRE, or NOC role.
Expertise using monitoring tools and problem ticketing systems.
Strong problem-solving, analytical, and troubleshooting abilities.
Strong server administration experience. Shell scripting, automation, DNS, DHCP, storage concepts, basic networking, IP Tables, etc. RHCE or equivalent level of knowledge.
Experience scripting in Python preferred, but not required.
Experience running virtual machines under open source or commercial hypervisors.
Experience operating services running on public or private clouds.
Knowledge and understanding of application containers and container orchestration systems.
Basic understanding of Git.
Experience analyzing system and network performance using monitoring alerts, data, and graphs.
Demonstrate ability to master and maintain complicated environments.
NVIDIA offers highly competitive salaries and a comprehensive benefits package. We have some of the most forward-thinking and talented people in the world working for us and, due to unprecedented growth, our world-class engineering teams are growing fast. If you're a creative and autonomous engineer with real passion for technology, we want to hear from you."
AVP – DevOps,"Pune, Maharashtra",Deutsche Bank,None,"Job Title AVP – DevOps
Location Pune
Corporate Title AVP
Regulatory Technology aims to be an industry leading function that delivers sustainable regulatory compliance through technology automation and competitive operating leverage to create a safe and controlled operating environment that protects the Deutsche Bank franchise and its clients. This specific role is with Trade Surveillance where we are monitoring all trade activities looking for anomalous behavior using Big Data tools, including Python and Spark.
In order to do this, we must ensure that we remain an engineering focused organization. We are looking for technologists who demonstrate a passion to build the right thing in the right way.
You will will work as part of a cross-functional agile dev ops team, collobrating with analysts, developers and testers. You will bring an innovative approach to software development, focusing on using the latest technologies and practices, as part of a relentless focus on business value. You will be someone who sees engineering as team activity, with a predisposition to open code, open discussion and creating a supportive, collaborative environment. You will be ready to take a leading role in all stages of software delivery, from intial analysis right through to production support.
What we’ll offer you
A healthy, engaged and well-supported workforce are better equipped to do their best work and, more importantly, enjoy their lives inside and outside the workplace. That’s why we are committed to providing an environment with your development and wellbeing at its centre.
Your key responsibilities
Work as part of a DevOps team, collaborating with others to understand requirements, analyse and refine stories, design solutions, implement them, test them and support them.
Participates as an integral part of a DevOps team to plan, estimate, develop, build, test, and release multiplatform software products.
Builds, expand, enhance, and maintain CI/CD/CT pipeline across Dev, QA, UAT, and Prod environments
Develops Jenkins & Team City – CI/CD pipelines, agents, access, integrations, etc. Administers repository solutions (GIT Source control, Docker repository, Openshift). Integrates Continuous Deployment processes and Integrates Continuous Testing processes. Automates through scripting using PowerShell and other technologies.
Knowledge & willingness to manually fix or deploy when automations fail and cannot be fixed in a timely manner.
Monitors and reports on application up-time, performance and other metrics.
Ensure that the software you build is reliable and easy to support in production. Be prepared to take your turn on call providing 3rd line support when it’s needed
Help your team build, test and release software with the short lead times and a minimum of waste. Work to develop and maintain a highly automated Continuous Delivery pipeline.
Help create a culture of learning and continuous improvement within your team and beyond
Your skills and experience
Senior DevOps engineer / developer skills utilizing Jenkins, Teamcity, Ansible Python and Spark fundamentals
Extensive experience building CICD pipelines using Jenkins and Openshift
Experience with Flask server, Python Wheels, Anaconda distribution
Good experience of creating and manipulating data on a Hadoop environment using HDFS, shell scripting, cron, oozie and control-m scheduling
A background in designing and developing high-quality automation in Ansible/Python. An understanding of how to ensure these applications are robust, with easy to navigate code, and reusable components.
Practical experience using Hadoop echo system tools like Hive, Impala, Hue, Oozie, Yarn
Knowledge of SQL and relational databases
Experience working in an agile team, practicing Scrum, Kanban or XP
Practical experience of delivering good quality code within enterprise scale development
How we’ll support you
Training and development to help you excel in your career
Flexible working to assist you balance your personal priorities
A culture of continuous learning to aid progression
A range of flexible benefits that you can tailor to suit your needs
About us and our teams
Deutsche Bank is the leading German bank with strong European roots and a global network. Click here to see what we do.
Our values define the working environment we strive to create – diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.
We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation."
